"No.","Time","Source","Destination","Protocol","Length","Info"
"56","8.948074987","192.168.1.12","20.199.120.85","TLSv1.2","278","Application Data"
"57","9.021443404","20.199.120.85","192.168.1.12","TLSv1.2","158","Application Data"
"58","9.064369028","192.168.1.12","20.199.120.85","TCP","56","38662  >  443 [ACK] Seq=1811 Ack=6819 Win=64128 Len=0"
"61","13.345354879","192.168.1.12","157.240.214.60","TLSv1.2","134","Application Data"
"62","13.350782547","192.168.1.12","157.240.214.60","TLSv1.2","185","Application Data"
"63","13.504422378","192.168.1.12","20.93.28.56","TCP","68","39298  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=84165142 TSecr=622893346"
"64","13.533055526","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=168 Ack=1344 Win=750 Len=0 TSval=1041057265 TSecr=4023962662"
"65","13.534605242","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=168 Ack=1461 Win=750 Len=0 TSval=1041057265 TSecr=4023962668"
"66","13.760942917","20.93.28.56","192.168.1.12","TCP","68","[TCP ACKed unseen segment] 443  >  39298 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=622939070 TSecr=82287056"
"67","15.300401973","157.240.214.60","192.168.1.12","TLSv1.2","162","Application Data"
"68","15.306150029","192.168.1.12","157.240.214.60","TLSv1.2","149","Application Data"
"69","15.383803816","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=262 Ack=1542 Win=750 Len=0 TSval=1041059222 TSecr=4023964623"
"70","16.386310367","192.168.1.12","157.240.214.60","TLSv1.2","92","Application Data"
"71","16.386353743","192.168.1.12","157.240.214.60","TCP","68","51418  >  443 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0 TSval=4023965703 TSecr=2042886036"
"72","16.386544176","192.168.1.12","157.240.214.60","TLSv1.2","92","Application Data"
"73","16.386559771","192.168.1.12","157.240.214.60","TCP","68","51426  >  443 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0 TSval=4023965703 TSecr=3982396727"
"74","16.524468687","157.240.214.60","192.168.1.12","TLSv1.2","92","Application Data"
"75","16.524523974","192.168.1.12","157.240.214.60","TCP","56","51418  >  443 [RST] Seq=26 Win=0 Len=0"
"76","16.524899114","157.240.214.60","192.168.1.12","TCP","68","443  >  51418 [FIN, ACK] Seq=25 Ack=26 Win=274 Len=0 TSval=2042946143 TSecr=4023965703"
"77","16.524905556","157.240.214.60","192.168.1.12","TLSv1.2","92","Application Data"
"78","16.524905743","157.240.214.60","192.168.1.12","TCP","68","443  >  51426 [FIN, ACK] Seq=25 Ack=26 Win=274 Len=0 TSval=3982456834 TSecr=4023965703"
"79","16.524921452","192.168.1.12","157.240.214.60","TCP","56","51418  >  443 [RST] Seq=26 Win=0 Len=0"
"80","16.524945289","192.168.1.12","157.240.214.60","TCP","56","51426  >  443 [RST] Seq=26 Win=0 Len=0"
"81","16.524964003","192.168.1.12","157.240.214.60","TCP","56","51426  >  443 [RST] Seq=26 Win=0 Len=0"
"96","25.340844108","192.168.1.12","157.240.214.60","TLSv1.2","138","Application Data"
"98","25.372133692","192.168.1.12","35.232.111.17","TCP","76","38982  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=937125502 TSecr=0 WS=128"
"99","25.425100424","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=262 Ack=1612 Win=750 Len=0 TSval=1041069252 TSecr=4023974658"
"100","25.639636512","35.232.111.17","192.168.1.12","TCP","76","80  >  38982 [SYN, ACK] Seq=0 Ack=1 Win=64768 Len=0 MSS=1420 SACK_PERM=1 TSval=2360208077 TSecr=937125502 WS=128"
"101","25.639655401","157.240.214.60","192.168.1.12","TLSv1.2","140","Application Data"
"102","25.639691045","192.168.1.12","35.232.111.17","TCP","68","38982  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=937125770 TSecr=2360208077"
"103","25.639889755","192.168.1.12","35.232.111.17","HTTP","155","GET / HTTP/1.1 "
"104","25.680288981","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1612 Ack=334 Win=501 Len=0 TSval=4023974997 TSecr=1041069370"
"105","25.843097089","35.232.111.17","192.168.1.12","TCP","68","[TCP Previous segment not captured] 80  >  38982 [FIN, ACK] Seq=149 Ack=88 Win=64768 Len=0 TSval=2360208349 TSecr=937125770"
"106","25.843139540","192.168.1.12","35.232.111.17","TCP","80","[TCP Dup ACK 102#1] 38982  >  80 [ACK] Seq=88 Ack=1 Win=64256 Len=0 TSval=937125973 TSecr=2360208077 SLE=149 SRE=150"
"107","25.843162971","35.232.111.17","192.168.1.12","TCP","68","80  >  38982 [ACK] Seq=1 Ack=88 Win=64768 Len=0 TSval=2360208348 TSecr=937125770"
"108","25.843880655","35.232.111.17","192.168.1.12","TCP","68","80  >  38982 [ACK] Seq=1 Ack=88 Win=64768 Len=0 TSval=2360208348 TSecr=937125770"
"109","25.843880977","35.232.111.17","192.168.1.12","TCP","216","[TCP Out-Of-Order] 80  >  38982 [PSH, ACK] Seq=1 Ack=88 Win=64768 Len=148 TSval=2360208348 TSecr=937125770"
"110","25.843935655","192.168.1.12","35.232.111.17","TCP","68","38982  >  80 [ACK] Seq=88 Ack=150 Win=64128 Len=0 TSval=937125974 TSecr=2360208348"
"111","25.844097639","192.168.1.12","35.232.111.17","TCP","68","38982  >  80 [FIN, ACK] Seq=88 Ack=150 Win=64128 Len=0 TSval=937125974 TSecr=2360208348"
"114","26.049265649","35.232.111.17","192.168.1.12","TCP","68","80  >  38982 [ACK] Seq=150 Ack=89 Win=64768 Len=0 TSval=2360208552 TSecr=937125974"
"121","27.361723821","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2620:2d:4000:1::22","TCP","96","33516  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1770704113 TSecr=0 WS=128"
"122","27.461320903","2620:2d:4000:1::22","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","96","80  >  33516 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM=1 TSval=1466185815 TSecr=1770704113 WS=128"
"123","27.461373844","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2620:2d:4000:1::22","TCP","88","33516  >  80 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1770704212 TSecr=1466185815"
"124","27.461539892","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2620:2d:4000:1::22","HTTP","175","GET / HTTP/1.1 "
"125","27.548990765","2620:2d:4000:1::22","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","HTTP","277","HTTP/1.1 204 No Content "
"126","27.549028929","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2620:2d:4000:1::22","TCP","88","33516  >  80 [ACK] Seq=88 Ack=190 Win=64768 Len=0 TSval=1770704300 TSecr=1466185914"
"127","27.549176874","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2620:2d:4000:1::22","TCP","88","33516  >  80 [FIN, ACK] Seq=88 Ack=190 Win=64768 Len=0 TSval=1770704300 TSecr=1466185914"
"128","27.552888217","2620:2d:4000:1::22","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","80  >  33516 [FIN, ACK] Seq=190 Ack=88 Win=64256 Len=0 TSval=1466185914 TSecr=1770704212"
"129","27.552902602","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2620:2d:4000:1::22","TCP","88","33516  >  80 [ACK] Seq=89 Ack=191 Win=64768 Len=0 TSval=1770704304 TSecr=1466185914"
"130","27.620929275","2620:2d:4000:1::22","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","80  >  33516 [ACK] Seq=191 Ack=89 Win=64256 Len=0 TSval=1466185997 TSecr=1770704304"
"131","34.042151158","157.240.214.60","192.168.1.12","TCP","1448","443  >  37132 [ACK] Seq=334 Ack=1612 Win=750 Len=1380 TSval=1041077717 TSecr=4023974997 [TCP segment of a reassembled PDU]"
"132","34.042189359","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1612 Ack=1714 Win=493 Len=0 TSval=4023983359 TSecr=1041077717"
"133","34.043239244","157.240.214.60","192.168.1.12","TLSv1.2","201","Application Data"
"134","34.043239382","157.240.214.60","192.168.1.12","TLSv1.2","1651","Application Data, Application Data"
"135","34.043260022","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1612 Ack=1847 Win=493 Len=0 TSval=4023983360 TSecr=1041077717"
"136","34.043276873","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1612 Ack=3430 Win=481 Len=0 TSval=4023983360 TSecr=1041077721"
"137","35.648306209","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2606:4700::6812:463","TCP","88","52476  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=691820339 TSecr=688099767"
"138","35.648331068","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2606:4700::6812:3a1","TCP","88","42784  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=349923299 TSecr=2263650813"
"139","35.745861773","2606:4700::6812:463","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","[TCP ACKed unseen segment] 443  >  52476 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=688145107 TSecr=691548163"
"140","35.746081650","2606:4700::6812:3a1","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","[TCP ACKed unseen segment] 443  >  42784 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=2263696153 TSecr=349650989"
"141","36.085088813","157.240.214.60","192.168.1.12","TLSv1.2","162","Application Data"
"142","36.085129172","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1612 Ack=3524 Win=501 Len=0 TSval=4023985402 TSecr=1041079801"
"143","36.089076232","192.168.1.12","157.240.214.60","TLSv1.2","149","Application Data"
"144","36.288817434","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=3524 Ack=1693 Win=750 Len=0 TSval=1041080000 TSecr=4023985406"
"145","36.289588085","157.240.214.60","192.168.1.12","TCP","68","[TCP Dup ACK 144#1] 443  >  37132 [ACK] Seq=3524 Ack=1693 Win=750 Len=0 TSval=1041080000 TSecr=4023985406"
"147","39.201573693","192.168.1.12","157.240.214.60","TLSv1.2","164","Application Data"
"148","39.360379052","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=3524 Ack=1789 Win=750 Len=0 TSval=1041083112 TSecr=4023988518"
"149","39.456325012","192.168.1.12","151.101.193.69","TCP","68","38976  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4216578338 TSecr=186314123"
"150","39.456355286","192.168.1.12","151.101.193.69","TCP","68","38974  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4216578338 TSecr=3726527903"
"151","39.667526349","151.101.193.69","192.168.1.12","TCP","68","[TCP ACKed unseen segment] 443  >  38974 [ACK] Seq=1 Ack=2 Win=285 Len=0 TSval=3726574720 TSecr=4216302385"
"152","39.667720796","151.101.193.69","192.168.1.12","TCP","68","[TCP ACKed unseen segment] 443  >  38976 [ACK] Seq=1 Ack=2 Win=285 Len=0 TSval=186360939 TSecr=4216302391"
"153","45.756438181","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2606:4700::6812:2a2","TCP","88","[TCP Dup ACK 5#1] 49290  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2691956544 TSecr=3258766474"
"154","45.914235886","2606:4700::6812:2a2","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","[TCP Dup ACK 6#1] [TCP ACKed unseen segment] 443  >  49290 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=3258811683 TSecr=2691685341"
"156","47.648287003","192.168.1.12","34.36.57.103","TCP","68","[TCP Dup ACK 13#1] 37616  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3106939800 TSecr=2352145809"
"157","47.686562362","34.36.57.103","192.168.1.12","TCP","68","[TCP Dup ACK 14#1] [TCP ACKed unseen segment] 443  >  37616 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=2352190864 TSecr=3106668000"
"158","51.744288445","192.168.1.12","44.216.219.92","TCP","68","[TCP Dup ACK 20#1] 55894  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=730023018 TSecr=284706923"
"162","53.792300297","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2001:4860:4802:38::178","TCP","88","[TCP Keep-Alive] 53176  >  443 [ACK] Seq=0 Ack=131 Win=501 Len=0 TSval=3987315854 TSecr=3217964882"
"163","53.792323814","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2a00:1450:4028:803::2002","TCP","88","[TCP Keep-Alive] 47658  >  443 [ACK] Seq=0 Ack=131 Win=501 Len=0 TSval=3931711696 TSecr=2433800718"
"164","53.816199305","192.168.1.12","157.240.214.60","TLSv1.2","138","Application Data"
"165","54.003454136","2001:4860:4802:38::178","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","76","443  >  53176 [RST] Seq=131 Win=0 Len=0"
"166","54.003896759","2a00:1450:4028:803::2002","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","76","443  >  47658 [RST] Seq=131 Win=0 Len=0"
"167","54.024262541","192.168.1.12","20.199.120.85","TCP","56","[TCP Keep-Alive] 38662  >  443 [ACK] Seq=1810 Ack=6819 Win=64128 Len=0"
"168","54.040707159","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=3524 Ack=1859 Win=750 Len=0 TSval=1041097727 TSecr=4024003133"
"169","54.134155763","157.240.214.60","192.168.1.12","TLSv1.2","140","Application Data"
"170","54.176318435","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1859 Ack=3596 Win=501 Len=0 TSval=4024003493 TSecr=1041097844"
"171","54.204309065","20.199.120.85","192.168.1.12","TCP","62","[TCP Keep-Alive ACK] 443  >  38662 [ACK] Seq=6819 Ack=1811 Win=7970 Len=0"
"173","59.936332563","192.168.1.12","20.93.28.56","TCP","68","[TCP Dup ACK 63#1] 39298  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=84211574 TSecr=622939070"
"174","60.169792533","20.93.28.56","192.168.1.12","TCP","68","[TCP Dup ACK 66#1] [TCP ACKed unseen segment] 443  >  39298 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=622985506 TSecr=82287056"
"181","72.076448629","192.168.1.12","157.240.214.60","TLSv1.2","138","Application Data"
"182","72.176006038","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=3596 Ack=1929 Win=750 Len=0 TSval=1041115989 TSecr=4024021393"
"183","72.333177162","157.240.214.60","192.168.1.12","TLSv1.2","140","Application Data"
"184","72.333210412","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1929 Ack=3668 Win=501 Len=0 TSval=4024021650 TSecr=1041116107"
"185","76.123058624","157.240.214.60","192.168.1.12","TLSv1.2","335","Application Data"
"186","76.123098014","192.168.1.12","157.240.214.60","TCP","68","37132  >  443 [ACK] Seq=1929 Ack=3935 Win=499 Len=0 TSval=4024025440 TSecr=1041119905"
"188","77.634153387","192.168.1.12","157.240.214.60","TLSv1.2","164","Application Data"
"189","77.863439956","157.240.214.60","192.168.1.12","TCP","68","443  >  37132 [ACK] Seq=3935 Ack=2025 Win=750 Len=0 TSval=1041121550 TSecr=4024026951"
"193","82.464270211","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2606:4700::6812:3a1","TCP","88","[TCP Dup ACK 138#1] 42784  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=349970115 TSecr=2263696153"
"194","82.464294102","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","2606:4700::6812:463","TCP","88","[TCP Dup ACK 137#1] 52476  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=691867155 TSecr=688145107"
"195","82.533578437","2606:4700::6812:463","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","[TCP Dup ACK 139#1] [TCP ACKed unseen segment] 443  >  52476 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=688191948 TSecr=691548163"
"196","82.542479606","2606:4700::6812:3a1","2a00:a041:3c5d:4d00:f27a:171e:3a3f:4952","TCP","88","[TCP Dup ACK 140#1] [TCP ACKed unseen segment] 443  >  42784 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=2263742994 TSecr=349650989"
"197","84.116462803","20.199.120.85","192.168.1.12","TCP","62","443  >  38662 [FIN, ACK] Seq=6819 Ack=1811 Win=7970 Len=0"
"198","84.117214274","192.168.1.12","20.199.120.85","TCP","56","38662  >  443 [FIN, ACK] Seq=1811 Ack=6820 Win=64128 Len=0"
"199","84.322136230","20.199.120.85","192.168.1.12","TCP","62","443  >  38662 [ACK] Seq=6820 Ack=1812 Win=7970 Len=0"
"200","84.668351648","192.168.1.12","151.101.193.69","TCP","68","[TCP Dup ACK 150#1] 38974  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4216623550 TSecr=3726574720"
"201","84.668375535","192.168.1.12","151.101.193.69","TCP","68","[TCP Dup ACK 149#1] 38976  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4216623550 TSecr=186360939"
"202","84.747209263","151.101.193.69","192.168.1.12","TCP","68","[TCP Dup ACK 151#1] [TCP ACKed unseen segment] 443  >  38974 [ACK] Seq=1 Ack=2 Win=285 Len=0 TSval=3726619931 TSecr=4216302385"
"203","84.748117592","151.101.193.69","192.168.1.12","TCP","68","[TCP Dup ACK 152#1] [TCP ACKed unseen segment] 443  >  38976 [ACK] Seq=1 Ack=2 Win=285 Len=0 TSval=186406150 TSecr=4216302391"
"204","85.127728317","192.168.1.12","20.199.120.85","TCP","76","60544  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1159909993 TSecr=0 WS=128"
"205","85.339389811","20.199.120.85","192.168.1.12","TCP","68","443  >  60544 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=1 SACK_PERM=1"
"206","85.339449375","192.168.1.12","20.199.120.85","TCP","56","60544  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"207","85.339866167","192.168.1.12","20.199.120.85","TLSv1.2","573","Client Hello"
"208","85.543028016","20.199.120.85","192.168.1.12","TCP","62","443  >  60544 [ACK] Seq=1 Ack=518 Win=7675 Len=0"
"209","85.543583661","20.199.120.85","192.168.1.12","TCP","1516","443  >  60544 [PSH, ACK] Seq=1 Ack=518 Win=7675 Len=1460 [TCP segment of a reassembled PDU]"
"210","85.543583843","20.199.120.85","192.168.1.12","TCP","1516","443  >  60544 [PSH, ACK] Seq=1461 Ack=518 Win=7675 Len=1460 [TCP segment of a reassembled PDU]"
"211","85.543583894","20.199.120.85","192.168.1.12","TCP","1516","443  >  60544 [PSH, ACK] Seq=2921 Ack=518 Win=7675 Len=1460 [TCP segment of a reassembled PDU]"
"212","85.543583946","20.199.120.85","192.168.1.12","TCP","1516","443  >  60544 [PSH, ACK] Seq=4381 Ack=518 Win=7675 Len=1460 [TCP segment of a reassembled PDU]"
"213","85.543656282","192.168.1.12","20.199.120.85","TCP","56","60544  >  443 [ACK] Seq=518 Ack=1461 Win=63104 Len=0"
"214","85.543698371","192.168.1.12","20.199.120.85","TCP","56","60544  >  443 [ACK] Seq=518 Ack=2921 Win=61696 Len=0"
