"No.","Time","Source","Destination","Protocol","Length","Info"
"124","12.648007021","192.168.1.12","20.199.120.85","TCP","54","53760  >  443 [ACK] Seq=518 Ack=5928 Win=64128 Len=0"
"125","12.652011033","192.168.1.12","20.199.120.85","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"126","12.739625946","20.199.120.85","192.168.1.12","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"127","12.741325548","192.168.1.12","20.199.120.85","TLSv1.2","329","Application Data"
"128","12.831812470","20.199.120.85","192.168.1.12","TLSv1.2","335","Application Data"
"129","12.832736558","192.168.1.12","20.199.120.85","TLSv1.2","208","Application Data"
"130","12.927696101","20.199.120.85","192.168.1.12","TLSv1.2","157","Application Data"
"131","12.928467209","192.168.1.12","20.199.120.85","TLSv1.2","538","Application Data"
"132","13.104465079","20.199.120.85","192.168.1.12","TCP","60","443  >  53760 [ACK] Seq=6363 Ack=1589 Win=8192 Len=0"
"133","13.411987330","20.199.120.85","192.168.1.12","TLSv1.2","407","Application Data"
"134","13.412923524","192.168.1.12","20.199.120.85","TLSv1.2","277","Application Data"
"135","13.493146664","20.199.120.85","192.168.1.12","TLSv1.2","157","Application Data"
"136","13.522450310","157.240.221.60","192.168.1.12","TLSv1.2","1392","Application Data"
"137","13.534511839","192.168.1.12","20.199.120.85","TCP","54","53760  >  443 [ACK] Seq=1812 Ack=6819 Win=64128 Len=0"
"138","13.566495858","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2731 Ack=4136 Win=846 Len=0 TSval=2063772021 TSecr=2016033756"
"142","13.983875020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TLSv1.3","684","Application Data"
"143","14.052036262","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","86","443  >  43262 [ACK] Seq=45949 Ack=1967 Win=31488 Len=0 TSval=1756412782 TSecr=3910023095"
"144","14.078996700","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","677","Application Data"
"145","14.079032282","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=46540 Win=63616 Len=0 TSval=3910023190 TSecr=1756412808"
"146","14.079734003","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","109","Application Data"
"147","14.079734177","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  43262 [ACK] Seq=46563 Ack=1967 Win=31488 Len=1380 TSval=1756412808 TSecr=3910023095 [TCP segment of a reassembled PDU]"
"148","14.079746559","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=46563 Win=64128 Len=0 TSval=3910023191 TSecr=1756412808"
"149","14.079761126","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=47943 Win=66944 Len=0 TSval=3910023191 TSecr=1756412808"
"150","14.081406077","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","1466","Application Data [TCP segment of a reassembled PDU]"
"151","14.081418741","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=49323 Win=69632 Len=0 TSval=3910023192 TSecr=1756412808"
"152","14.082133409","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","360","Application Data"
"153","14.082137294","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=49597 Win=72448 Len=0 TSval=3910023193 TSecr=1756412809"
"154","14.084334435","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  43262 [ACK] Seq=49597 Ack=1967 Win=31488 Len=1380 TSval=1756412810 TSecr=3910023095 [TCP segment of a reassembled PDU]"
"155","14.084346779","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=50977 Win=75264 Len=0 TSval=3910023195 TSecr=1756412810"
"156","14.085224770","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  43262 [PSH, ACK] Seq=50977 Ack=1967 Win=31488 Len=1380 TSval=1756412810 TSecr=3910023095 [TCP segment of a reassembled PDU]"
"157","14.085236823","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=52357 Win=77952 Len=0 TSval=3910023196 TSecr=1756412810"
"158","14.087847765","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  43262 [ACK] Seq=52357 Ack=1967 Win=31488 Len=1380 TSval=1756412811 TSecr=3910023095 [TCP segment of a reassembled PDU]"
"159","14.087860297","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=53737 Win=80768 Len=0 TSval=3910023199 TSecr=1756412811"
"160","14.088737058","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  43262 [PSH, ACK] Seq=53737 Ack=1967 Win=31488 Len=1380 TSval=1756412811 TSecr=3910023095 [TCP segment of a reassembled PDU]"
"161","14.088749514","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","43262  >  443 [ACK] Seq=1967 Ack=55117 Win=83456 Len=0 TSval=3910023200 TSecr=1756412811"
"162","14.092091253","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  43262 [ACK] Seq=55117 Ack=1967 Win=31488 Len=1380 TSval=1756412811 TSecr=3910023095 [TCP segment of a reassembled PDU]"
