"No.","Time","Source","Destination","Protocol","Length","Info"
"165","59.697380555","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1111 Ack=11717 Win=501 Len=0 TSval=2063582221 TSecr=2015843937"
"166","60.130719856","157.240.221.60","192.168.1.12","TLSv1.2","207","Application Data"
"167","60.130751106","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1111 Ack=11858 Win=523 Len=0 TSval=2063582654 TSecr=2015844323"
"168","60.394526306","192.168.1.12","157.240.221.60","TLSv1.2","166","Application Data"
"169","60.396536921","192.168.1.12","157.240.221.60","TLSv1.2","166","Application Data"
"172","60.472695801","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11858 Ack=1211 Win=325 Len=0 TSval=2015844774 TSecr=2063582918"
"173","60.473156908","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11858 Ack=1311 Win=325 Len=0 TSval=2015844774 TSecr=2063582920"
"178","64.441932605","192.168.1.12","157.240.221.60","TLSv1.2","162","Application Data"
"179","64.517902932","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11858 Ack=1407 Win=325 Len=0 TSval=2015848821 TSecr=2063586966"
"180","64.622437965","192.168.1.12","157.240.221.60","TLSv1.2","162","Application Data"
"181","64.706739655","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11858 Ack=1503 Win=325 Len=0 TSval=2015849008 TSecr=2063587146"
"182","64.826629276","192.168.1.12","157.240.221.60","TLSv1.2","162","Application Data"
"183","64.903673307","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11858 Ack=1599 Win=325 Len=0 TSval=2015849206 TSecr=2063587350"
"188","71.785343234","192.168.1.12","157.240.221.60","TLSv1.2","135","Application Data"
"189","71.866152966","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11858 Ack=1668 Win=325 Len=0 TSval=2015856168 TSecr=2063594309"
"190","72.087121246","157.240.221.60","192.168.1.12","TLSv1.2","137","Application Data"
"191","72.087194487","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1668 Ack=11929 Win=523 Len=0 TSval=2063594611 TSecr=2015856282"
"208","93.340014989","192.168.1.12","157.240.221.60","TLSv1.2","135","Application Data"
"218","93.418382789","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=11929 Ack=1737 Win=325 Len=0 TSval=2015877719 TSecr=2063615864"
"224","93.531317299","157.240.221.60","192.168.1.12","TLSv1.2","137","Application Data"
"225","93.531352021","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1737 Ack=12000 Win=523 Len=0 TSval=2063616055 TSecr=2015877834"
"247","106.596525115","157.240.221.60","192.168.1.12","TLSv1.2","154","Application Data"
"248","106.596566771","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1737 Ack=12088 Win=523 Len=0 TSval=2063629120 TSecr=2015890867"
"249","106.629605000","192.168.1.12","157.240.221.60","TLSv1.2","219","Application Data"
"250","106.711117457","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=12088 Ack=1890 Win=336 Len=0 TSval=2015891014 TSecr=2063629153"
"253","106.896144803","157.240.221.60","192.168.1.12","TLSv1.2","230","Application Data"
"255","106.937554875","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1890 Ack=12252 Win=544 Len=0 TSval=2063629461 TSecr=2015891130"
"256","106.973223848","192.168.1.12","157.240.221.60","TLSv1.2","138","Application Data"
"257","107.070075020","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=12252 Ack=1962 Win=336 Len=0 TSval=2015891372 TSecr=2063629497"
"275","127.896515211","157.240.221.60","192.168.1.12","TLSv1.2","344","Application Data"
"276","127.896555452","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=1962 Ack=12530 Win=566 Len=0 TSval=2063650420 TSecr=2015912026"
"277","128.232196861","192.168.1.12","157.240.221.60","TLSv1.2","138","Application Data"
"278","128.309216140","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=12530 Ack=2034 Win=336 Len=0 TSval=2015912611 TSecr=2063650756"
"279","133.480244644","192.168.1.12","157.240.221.60","TLSv1.2","135","Application Data"
"280","133.560690999","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=12530 Ack=2103 Win=336 Len=0 TSval=2015917864 TSecr=2063656004"
"281","133.732313697","157.240.221.60","192.168.1.12","TLSv1.2","137","Application Data"
"282","133.732350650","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2103 Ack=12601 Win=566 Len=0 TSval=2063656256 TSecr=2015917978"
"300","150.238215817","192.168.1.12","157.240.221.60","TLSv1.2","135","Application Data"
"301","150.323880460","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=12601 Ack=2172 Win=336 Len=0 TSval=2015934627 TSecr=2063672762"
"302","150.553032838","157.240.221.60","192.168.1.12","TLSv1.2","137","Application Data"
"303","150.553067750","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2172 Ack=12672 Win=566 Len=0 TSval=2063673077 TSecr=2015934741"
"306","156.158374815","157.240.221.60","192.168.1.12","TLSv1.2","767","Application Data"
"307","156.158416427","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2172 Ack=13373 Win=587 Len=0 TSval=2063678682 TSecr=2015940419"
"308","156.401305133","192.168.1.12","157.240.221.60","TLSv1.2","165","Application Data"
"309","156.477953585","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=13373 Ack=2271 Win=336 Len=0 TSval=2015940780 TSecr=2063678925"
"317","162.916741340","157.240.221.60","192.168.1.12","TCP","1446","443  >  45474 [ACK] Seq=13373 Ack=2271 Win=336 Len=1380 TSval=2015947008 TSecr=2063678925 [TCP segment of a reassembled PDU]"
"318","162.916790126","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2271 Ack=14753 Win=609 Len=0 TSval=2063685440 TSecr=2015947008"
"319","162.916941689","157.240.221.60","192.168.1.12","TLSv1.2","199","Application Data"
"320","162.916948520","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2271 Ack=14886 Win=631 Len=0 TSval=2063685441 TSecr=2015947008"
"321","162.917846187","157.240.221.60","192.168.1.12","TCP","1446","443  >  45474 [ACK] Seq=14886 Ack=2271 Win=336 Len=1380 TSval=2015947013 TSecr=2063678925 [TCP segment of a reassembled PDU]"
"322","162.917865159","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2271 Ack=16266 Win=652 Len=0 TSval=2063685442 TSecr=2015947013"
"323","162.918096145","157.240.221.60","192.168.1.12","TLSv1.2","337","Application Data, Application Data"
"324","162.918115346","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2271 Ack=16537 Win=674 Len=0 TSval=2063685442 TSecr=2015947013"
"342","163.293356723","157.240.221.60","192.168.1.12","TLSv1.2","207","Application Data"
"343","163.293389564","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2271 Ack=16678 Win=695 Len=0 TSval=2063685817 TSecr=2015947595"
"344","163.297816124","192.168.1.12","157.240.221.60","TLSv1.2","166","Application Data"
"345","163.299167154","192.168.1.12","157.240.221.60","TLSv1.2","162","Application Data"
"346","163.373978013","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=16678 Ack=2371 Win=336 Len=0 TSval=2015947676 TSecr=2063685822"
"458","163.661531990","192.168.1.12","157.240.221.60","TCP","162","[TCP Retransmission] 45474  >  443 [PSH, ACK] Seq=2371 Ack=16678 Win=695 Len=96 TSval=2063686185 TSecr=2015947676"
"459","163.739277914","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=16678 Ack=2467 Win=336 Len=0 TSval=2015948042 TSecr=2063686185"
"508","169.366024129","192.168.1.12","157.240.221.60","TLSv1.2","135","Application Data"
"509","169.441634369","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=16678 Ack=2536 Win=336 Len=0 TSval=2015953743 TSecr=2063691890"
"510","169.573634932","157.240.221.60","192.168.1.12","TLSv1.2","137","Application Data"
"511","169.617654407","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2536 Ack=16749 Win=695 Len=0 TSval=2063692141 TSecr=2015953858"
"579","177.559891333","157.240.221.60","192.168.1.12","TLSv1.2","154","Application Data"
"580","177.559932043","192.168.1.12","157.240.221.60","TCP","66","45474  >  443 [ACK] Seq=2536 Ack=16837 Win=695 Len=0 TSval=2063700084 TSecr=2015961798"
"581","177.562684023","192.168.1.12","157.240.221.60","TLSv1.2","147","Application Data"
"582","177.641709753","157.240.221.60","192.168.1.12","TCP","66","443  >  45474 [ACK] Seq=16837 Ack=2617 Win=336 Len=0 TSval=2015961944 TSecr=2063700086"
