"No.","Time","Source","Destination","Protocol","Length","Info"
"13","8.784518361","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=846 Ack=369 Win=1537 Len=0 TSval=2508543968 TSecr=3660272166"
"16","11.720277151","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","154","Application Data"
"18","11.815592037","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=846 Ack=435 Win=1537 Len=0 TSval=2508546999 TSecr=3660275180"
"20","25.550706247","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","158","Application Data"
"21","25.628724715","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=846 Ack=505 Win=1537 Len=0 TSval=2508560812 TSecr=3660289011"
"22","25.709004091","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","160","Application Data"
"23","25.749711017","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=505 Ack=918 Win=4404 Len=0 TSval=3660289210 TSecr=2508560893"
"30","33.893183100","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","338","Application Data"
"31","33.893218535","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=505 Ack=1168 Win=4404 Len=0 TSval=3660297353 TSecr=2508568969"
"32","34.097278414","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"33","34.097297209","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=505 Ack=1261 Win=4404 Len=0 TSval=3660297557 TSecr=2508569214"
"34","34.174692974","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","386","Application Data"
"35","34.174717679","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=505 Ack=1559 Win=4404 Len=0 TSval=3660297635 TSecr=2508569354"
"36","34.178075642","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"37","34.233701589","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"38","34.257069018","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=1559 Ack=597 Win=1537 Len=0 TSval=2508569441 TSecr=3660297638"
"39","34.312134189","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=1559 Ack=690 Win=1537 Len=0 TSval=2508569495 TSecr=3660297694"
"40","34.506839148","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"41","34.510235385","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"42","34.539980402","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","354","Application Data"
"43","34.593666189","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=782 Ack=1918 Win=4404 Len=0 TSval=3660298054 TSecr=2508569724"
"44","34.605288723","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=1918 Ack=782 Win=1537 Len=0 TSval=2508569777 TSecr=3660297970"
"45","34.814373843","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","322","Application Data"
"46","34.814414548","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=782 Ack=2152 Win=4404 Len=0 TSval=3660298274 TSecr=2508569974"
"47","34.866392475","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"48","34.866424930","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=782 Ack=2245 Win=4404 Len=0 TSval=3660298326 TSecr=2508570050"
"49","35.091168395","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"50","35.093103354","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","386","Application Data"
"51","35.093115598","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=874 Ack=2543 Win=4404 Len=0 TSval=3660298553 TSecr=2508570213"
"52","35.093761188","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"53","35.093788978","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=874 Ack=2636 Win=4404 Len=0 TSval=3660298554 TSecr=2508570253"
"54","35.161991701","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"55","35.167297558","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=2636 Ack=874 Win=1537 Len=0 TSval=2508570351 TSecr=3660298551"
"56","35.241437834","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=2636 Ack=966 Win=1537 Len=0 TSval=2508570425 TSecr=3660298622"
"57","35.279249198","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"58","35.279282829","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=966 Ack=2729 Win=4404 Len=0 TSval=3660298739 TSecr=2508570462"
"59","35.282665123","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"60","35.296285886","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","354","Application Data"
"61","35.337628577","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1058 Ack=2995 Win=4404 Len=0 TSval=3660298798 TSecr=2508570473"
"62","35.403020519","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=2995 Ack=1058 Win=1537 Len=0 TSval=2508570587 TSecr=3660298743"
"63","35.478005254","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","176","Application Data"
"64","35.478083999","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1058 Ack=3083 Win=4404 Len=0 TSval=3660298938 TSecr=2508570662"
"65","35.496589304","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"66","35.530388149","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"67","35.566010680","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","354","Application Data"
"68","35.566037169","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1151 Ack=3442 Win=4404 Len=0 TSval=3660299026 TSecr=2508570712"
"69","35.574709014","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"70","35.578181493","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=3442 Ack=1151 Win=1537 Len=0 TSval=2508570762 TSecr=3660298957"
"71","35.615224572","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","160","Application Data"
"72","35.660795863","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=3442 Ack=1243 Win=1537 Len=0 TSval=2508570844 TSecr=3660299035"
"73","35.701500342","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=3442 Ack=1315 Win=1537 Len=0 TSval=2508570878 TSecr=3660299075"
"74","35.795959056","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"75","35.798706806","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"76","35.821255940","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","354","Application Data"
"77","35.865728054","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1407 Ack=3801 Win=4404 Len=0 TSval=3660299326 TSecr=2508571005"
"78","35.881852729","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=3801 Ack=1407 Win=1537 Len=0 TSval=2508571066 TSecr=3660299259"
"79","36.070957748","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"80","36.079810010","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","354","Application Data"
"81","36.079921563","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1500 Ack=4067 Win=4404 Len=0 TSval=3660299540 TSecr=2508571263"
"82","36.148974844","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=4067 Ack=1500 Win=1537 Len=0 TSval=2508571333 TSecr=3660299531"
"83","36.247464219","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"84","36.247658430","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1500 Ack=4160 Win=4404 Len=0 TSval=3660299708 TSecr=2508571425"
"85","36.256121602","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"86","36.301735359","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"87","36.321119892","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"88","36.333425191","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=4253 Ack=1592 Win=1537 Len=0 TSval=2508571517 TSecr=3660299716"
"89","36.346039208","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","386","Application Data"
"90","36.389591176","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1684 Ack=4551 Win=4404 Len=0 TSval=3660299850 TSecr=2508571530"
"91","36.633611821","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","180","[TCP Retransmission] 39412  >  443 [PSH, ACK] Seq=1592 Ack=4551 Win=4404 Len=92 TSval=3660300094 TSecr=2508571530"
"92","36.635861529","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"93","36.636043065","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1684 Ack=4644 Win=4404 Len=0 TSval=3660300096 TSecr=2508571753"
"94","36.636331256","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","386","Application Data"
"95","36.636414021","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1684 Ack=4942 Win=4404 Len=0 TSval=3660300096 TSecr=2508571804"
"96","36.638021700","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"97","36.677292557","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","112","Application Data"
"98","36.677338846","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","45594  >  443 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0 TSval=3660300137 TSecr=4122906870"
"99","36.766448983","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","[TCP Dup ACK 92#1] 443  >  39412 [ACK] Seq=4942 Ack=1684 Win=1537 Len=0 TSval=2508571915 TSecr=3660300094"
"100","36.775245670","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=4942 Ack=1776 Win=1537 Len=0 TSval=2508571921 TSecr=3660300098"
"101","36.775245832","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","100","443  >  45594 [ACK] Seq=1 Ack=1 Win=267 Len=0 TSval=4122966951 TSecr=3660240136 SLE=25 SRE=26"
"102","36.775245848","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  45594 [ACK] Seq=1 Ack=26 Win=267 Len=0 TSval=4122966951 TSecr=3660300137"
"103","36.775245863","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","112","Application Data"
"104","36.775245880","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  45594 [FIN, ACK] Seq=25 Ack=26 Win=267 Len=0 TSval=4122966951 TSecr=3660300137"
"105","36.775286867","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","76","45594  >  443 [RST] Seq=26 Win=0 Len=0"
"106","36.775299082","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","76","45594  >  443 [RST] Seq=26 Win=0 Len=0"
"109","36.909781540","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"110","36.911673939","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","354","Application Data"
"111","36.912526711","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"112","36.912608139","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1869 Ack=5301 Win=4404 Len=0 TSval=3660300373 TSecr=2508572064"
"113","36.990642240","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=5301 Ack=1869 Win=1537 Len=0 TSval=2508572174 TSecr=3660300370"
"114","37.000318615","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"115","37.079471736","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=5301 Ack=1961 Win=1537 Len=0 TSval=2508572263 TSecr=3660300460"
"116","37.130498126","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"117","37.133050166","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","338","Application Data"
"118","37.133227902","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=1961 Ack=5644 Win=4404 Len=0 TSval=3660300593 TSecr=2508572314"
"119","37.133392013","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"120","37.210576954","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=5644 Ack=2053 Win=1537 Len=0 TSval=2508572394 TSecr=3660300593"
"121","37.380037247","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","483","Application Data"
"122","37.380501270","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"123","37.380583142","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2053 Ack=6132 Win=4404 Len=0 TSval=3660300841 TSecr=2508572546"
"124","37.429197587","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"125","37.516184027","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=6132 Ack=2145 Win=1537 Len=0 TSval=2508572700 TSecr=3660300889"
"126","37.625653572","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"127","37.627780113","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","338","Application Data"
"128","37.669633822","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2238 Ack=6382 Win=4404 Len=0 TSval=3660301130 TSecr=2508572807"
"129","37.688306670","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","181","Application Data"
"130","37.688440083","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2238 Ack=6475 Win=4404 Len=0 TSval=3660301148 TSecr=2508572871"
"131","37.708472626","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=6475 Ack=2238 Win=1537 Len=0 TSval=2508572892 TSecr=3660301086"
"132","37.753428333","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"133","37.822910353","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","417","Application Data"
"134","37.823106694","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2330 Ack=6804 Win=4404 Len=0 TSval=3660301283 TSecr=2508573006"
"135","37.832982401","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"136","37.853619533","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=6804 Ack=2330 Win=1537 Len=0 TSval=2508573021 TSecr=3660301213"
"139","37.904925470","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","370","Application Data"
"140","37.930009849","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=7086 Ack=2424 Win=1537 Len=0 TSval=2508573114 TSecr=3660301293"
"141","37.949615178","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2424 Ack=7086 Win=4404 Len=0 TSval=3660301410 TSecr=2508573088"
"142","38.091341076","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","183","Application Data"
"143","38.091565991","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2424 Ack=7181 Win=4404 Len=0 TSval=3660301552 TSecr=2508573262"
"144","38.094843898","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"145","38.175916807","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=7181 Ack=2518 Win=1537 Len=0 TSval=2508573358 TSecr=3660301555"
"146","38.185101251","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","338","Application Data"
"147","38.225785978","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2518 Ack=7431 Win=4404 Len=0 TSval=3660301686 TSecr=2508573367"
"148","38.279682817","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","183","Application Data"
"149","38.279903709","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=2518 Ack=7526 Win=4404 Len=0 TSval=3660301740 TSecr=2508573462"
"150","38.283055023","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"151","38.481188010","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"152","38.484159512","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  39412 [ACK] Seq=7526 Ack=2612 Win=1537 Len=0 TSval=2508573589 TSecr=3660301743"
"153","38.484597845","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","338","Application Data"
"154","38.515925124","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","183","Application Data"
