"No.","Time","Source","Destination","Protocol","Length","Info"
"28","29.901529824","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=235 Ack=2997 Win=501 Len=0 TSval=1503604051 TSecr=2103780160"
"56","47.412360223","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","758","Application Data"
"57","47.412408719","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=235 Ack=3667 Win=523 Len=0 TSval=1503621562 TSecr=2103797675"
"58","47.631373356","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"59","47.675270706","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=3667 Ack=327 Win=365 Len=0 TSval=2103798008 TSecr=1503621781"
"62","48.359506776","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"63","48.403255435","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=3667 Ack=396 Win=365 Len=0 TSval=2103798736 TSecr=1503622509"
"64","48.538048741","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"65","48.538083082","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=396 Ack=3738 Win=523 Len=0 TSval=1503622688 TSecr=2103798862"
"73","56.078720553","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","154","Application Data"
"74","56.124097902","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=3738 Ack=462 Win=365 Len=0 TSval=2103806456 TSecr=1503630228"
"75","56.260992808","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","188","Application Data"
"76","56.305089636","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=3738 Ack=562 Win=365 Len=0 TSval=2103806638 TSecr=1503630411"
"110","59.291824102","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","45420  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=1503633441 TSecr=0 WS=128"
"111","59.291955535","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","45434  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=1503633442 TSecr=0 WS=128"
"112","59.292038922","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","45436  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=1503633442 TSecr=0 WS=128"
"113","59.292132553","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","45452  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=1503633442 TSecr=0 WS=128"
"114","59.292211491","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","45458  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=1503633442 TSecr=0 WS=128"
"115","59.292288594","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","45472  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=1503633442 TSecr=0 WS=128"
"116","59.334269018","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  45420 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=2666830105 TSecr=1503633441 WS=256"
"117","59.334311853","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45420  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1503633484 TSecr=2666830105"
"118","59.334765073","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  45452 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=2281445425 TSecr=1503633442 WS=256"
"119","59.334767208","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  45436 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=2065057206 TSecr=1503633442 WS=256"
"120","59.334767410","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  45434 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=386905415 TSecr=1503633442 WS=256"
"121","59.334798419","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  45472 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=727364962 TSecr=1503633442 WS=256"
"122","59.334801345","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45436  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1503633484 TSecr=2065057206"
"123","59.334804609","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  45458 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=3846272470 TSecr=1503633442 WS=256"
"124","59.334814588","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45452  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1503633484 TSecr=2281445425"
"125","59.334825270","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45434  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1503633484 TSecr=386905415"
"126","59.334830355","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45472  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1503633484 TSecr=727364962"
"127","59.334841304","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45458  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1503633484 TSecr=3846272470"
"128","59.335373702","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","782","Client Hello"
"129","59.335635089","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","782","Client Hello"
"130","59.335765313","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","782","Client Hello"
"131","59.336034929","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","605","Client Hello"
"132","59.336089643","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","782","Client Hello"
"133","59.336133550","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","605","Client Hello"
"134","59.377575297","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45420 [ACK] Seq=1 Ack=695 Win=67072 Len=0 TSval=2666830148 TSecr=1503633485"
"135","59.378273706","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","253","Server Hello, Application Data"
"136","59.378306200","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45420  >  443 [ACK] Seq=695 Ack=166 Win=64256 Len=0 TSval=1503633528 TSecr=2666830149"
"137","59.378614330","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45436 [ACK] Seq=1 Ack=695 Win=67072 Len=0 TSval=2065057250 TSecr=1503633485"
"138","59.378614565","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45434 [ACK] Seq=1 Ack=695 Win=67072 Len=0 TSval=386905459 TSecr=1503633485"
"139","59.378622224","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45452 [ACK] Seq=1 Ack=695 Win=67072 Len=0 TSval=2281445469 TSecr=1503633486"
"140","59.378679329","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45458 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3846272514 TSecr=1503633486"
"141","59.378681214","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45472 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=727365006 TSecr=1503633486"
"142","59.378752456","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"143","59.378871398","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"144","59.379722446","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","253","Server Hello, Application Data"
"145","59.379754559","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45436  >  443 [ACK] Seq=695 Ack=166 Win=64256 Len=0 TSval=1503633529 TSecr=2065057251"
"146","59.380114350","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"147","59.380226343","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"148","59.380392277","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","633","Application Data"
"149","59.381351009","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","253","Server Hello, Application Data"
"150","59.381360435","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Server Hello, Application Data, Application Data"
"151","59.381371772","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45452  >  443 [ACK] Seq=695 Ack=166 Win=64256 Len=0 TSval=1503633531 TSecr=2281445470"
"152","59.381371106","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","253","Server Hello, Application Data"
"153","59.381384687","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45472  >  443 [ACK] Seq=518 Ack=2761 Win=61696 Len=0 TSval=1503633531 TSecr=727365007"
"154","59.381397680","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45434  >  443 [ACK] Seq=695 Ack=166 Win=64256 Len=0 TSval=1503633531 TSecr=386905460"
"155","59.381570165","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","453","Application Data"
"156","59.381582753","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45472  >  443 [ACK] Seq=518 Ack=3126 Win=61440 Len=0 TSval=1503633531 TSecr=727365007"
"157","59.381592275","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Server Hello, Application Data, Application Data"
"158","59.381592508","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","452","Application Data"
"159","59.381615573","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45458  >  443 [ACK] Seq=518 Ack=2761 Win=61696 Len=0 TSval=1503633531 TSecr=3846272515"
"160","59.381633992","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45458  >  443 [ACK] Seq=518 Ack=3125 Win=61440 Len=0 TSval=1503633531 TSecr=3846272515"
"161","59.381661649","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"162","59.381724051","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"163","59.381740780","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"164","59.381764355","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"165","59.381899916","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"166","59.382037572","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"167","59.382091001","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","631","Application Data"
"168","59.383217420","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"169","59.384418689","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","631","Application Data"
"170","59.385556548","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"171","59.386461708","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"172","59.386473138","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"173","59.386863125","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"174","59.421606251","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45420 [ACK] Seq=166 Ack=759 Win=67072 Len=0 TSval=2666830192 TSecr=1503633528"
"175","59.421805408","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","257","Application Data"
"176","59.424330225","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45436 [ACK] Seq=166 Ack=759 Win=67072 Len=0 TSval=2065057296 TSecr=1503633530"
"177","59.425249359","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","257","Application Data"
"178","59.425277451","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"179","59.425277752","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2641","Application Data"
"180","59.425515495","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45420  >  443 [ACK] Seq=1304 Ack=5648 Win=58880 Len=0 TSval=1503633575 TSecr=2666830192"
"181","59.425607996","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45434 [ACK] Seq=166 Ack=759 Win=67072 Len=0 TSval=386905506 TSecr=1503633531"
"182","59.425608789","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45452 [ACK] Seq=166 Ack=759 Win=67072 Len=0 TSval=2281445516 TSecr=1503633531"
"183","59.425951994","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","257","Application Data"
"184","59.425952444","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","257","Application Data"
"185","59.426467561","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"186","59.427039921","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"187","59.427040091","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","807","Application Data"
"188","59.427186951","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45436  >  443 [ACK] Seq=1302 Ack=3814 Win=60672 Len=0 TSval=1503633577 TSecr=2065057297"
"189","59.427890337","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"190","59.427986305","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"191","59.427986498","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","1679","Application Data"
"192","59.428045013","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45452  >  443 [ACK] Seq=1303 Ack=4686 Win=59776 Len=0 TSval=1503633578 TSecr=2281445517"
"193","59.428477123","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"194","59.428477293","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","1498","Application Data"
"195","59.428478862","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45472 [ACK] Seq=3126 Ack=582 Win=66816 Len=0 TSval=727365055 TSecr=1503633531"
"196","59.428479029","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","257","Application Data"
"197","59.428597674","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","631","Application Data"
"198","59.428776598","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45434  >  443 [ACK] Seq=1302 Ack=4505 Win=60032 Len=0 TSval=1503633578 TSecr=386905507"
"199","59.429314525","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"200","59.429448901","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45458 [ACK] Seq=3125 Ack=582 Win=66816 Len=0 TSval=3846272564 TSecr=1503633532"
"201","59.430230025","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","257","Application Data"
"202","59.430238589","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"203","59.430238769","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","901","Application Data"
"204","59.430499494","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45472  >  443 [ACK] Seq=1126 Ack=6868 Win=60416 Len=0 TSval=1503633580 TSecr=727365056"
"205","59.430638940","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"206","59.430803699","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45458  >  443 [ACK] Seq=1126 Ack=6054 Win=61312 Len=0 TSval=1503633580 TSecr=3846272565"
"207","59.431390871","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"208","59.431451817","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","732","Application Data"
"209","59.431609182","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","631","Application Data"
"210","59.470001531","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2802","Application Data, Application Data"
"211","59.470288263","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45420  >  443 [ACK] Seq=1848 Ack=8362 Win=61440 Len=0 TSval=1503633620 TSecr=2666830241"
"212","59.470847216","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","632","Application Data"
"213","59.482873357","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"214","59.482873550","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","1394","Application Data"
"215","59.483020694","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45458  >  443 [ACK] Seq=1669 Ack=10764 Win=60160 Len=0 TSval=1503633633 TSecr=3846272613"
"216","59.483513330","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","631","Application Data"
"217","59.504127399","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","731","Application Data"
"218","59.504127630","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"219","59.504127659","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","1017","Application Data"
"220","59.504255843","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45434  >  443 [ACK] Seq=1846 Ack=8837 Win=59904 Len=0 TSval=1503633654 TSecr=386905585"
"221","59.511430654","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45436 [ACK] Seq=3814 Ack=1846 Win=69888 Len=0 TSval=2065057383 TSecr=1503633578"
"222","59.511927459","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  45452 [ACK] Seq=4686 Ack=1846 Win=69888 Len=0 TSval=2281445603 TSecr=1503633578"
"223","59.513978389","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","2848","Application Data"
"224","59.514090755","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45420  >  443 [ACK] Seq=2392 Ack=11122 Win=61440 Len=0 TSval=1503633664 TSecr=2666830285"
"225","59.515430655","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","539","Application Data"
