"No.","Time","Source","Destination","Protocol","Length","Info"
"34","34.357895128","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=1068 Ack=294 Win=772 Len=0 TSval=2610006969 TSecr=921460474"
"35","34.453693384","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","179","Application Data"
"36","34.454091720","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","179","Application Data"
"37","34.459218320","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","162","Application Data"
"38","34.495683404","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=1068 Ack=385 Win=772 Len=0 TSval=2610007107 TSecr=921460615"
"39","34.496614784","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=1068 Ack=476 Win=772 Len=0 TSval=2610007108 TSecr=921460615"
"40","34.501631379","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=1068 Ack=550 Win=772 Len=0 TSval=2610007113 TSecr=921460620"
"41","37.534336989","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"42","37.579105022","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=1068 Ack=619 Win=772 Len=0 TSval=2610010190 TSecr=921463695"
"43","37.786441908","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","159","Application Data"
"44","37.786482912","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=619 Ack=1139 Win=2126 Len=0 TSval=921463947 TSecr=2610010322"
"45","38.811350803","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","181","Application Data"
"46","38.811405295","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=619 Ack=1232 Win=2126 Len=0 TSval=921464972 TSecr=2610011322"
"47","39.815139253","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"48","39.859897487","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=1232 Ack=711 Win=772 Len=0 TSval=2610012472 TSecr=921465976"
"49","41.063140282","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","364","Application Data"
"50","41.063161233","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=711 Ack=1508 Win=2126 Len=0 TSval=921467224 TSecr=2610013518"
"59","44.750935308","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","1112","Application Data"
"60","44.750968171","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=711 Ack=2532 Win=2126 Len=0 TSval=921470912 TSecr=2610017298"
"63","47.531350211","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.2","112","Application Data"
"64","47.531394676","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","49740  >  443 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0 TSval=3605894160 TSecr=3661015265"
"65","47.616838544","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  49740 [ACK] Seq=1 Ack=25 Win=272 Len=0 TSval=3661075313 TSecr=3605894160"
"66","47.616838830","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","112","Application Data"
"67","47.616902956","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","76","49740  >  443 [RST] Seq=25 Win=0 Len=0"
"68","47.617751883","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  49740 [FIN, ACK] Seq=25 Ack=25 Win=272 Len=0 TSval=3661075313 TSecr=3605894160"
"69","47.617752088","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  49740 [ACK] Seq=26 Ack=26 Win=272 Len=0 TSval=3661075314 TSecr=3605894160"
"70","47.617771385","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","76","49740  >  443 [RST] Seq=25 Win=0 Len=0"
"71","47.617786479","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","76","49740  >  443 [RST] Seq=26 Win=0 Len=0"
"72","50.757173152","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","160","Application Data"
"73","50.801017435","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=2532 Ack=783 Win=772 Len=0 TSval=2610023413 TSecr=921476918"
"81","62.431747073","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"82","62.484031632","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=2532 Ack=852 Win=772 Len=0 TSval=2610035088 TSecr=921488593"
"83","62.673339350","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","159","Application Data"
"85","62.673377914","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=852 Ack=2603 Win=2126 Len=0 TSval=921488834 TSecr=2610035219"
"98","64.591716002","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","96","41538  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=3605911221 TSecr=0 WS=128"
"99","64.634140898","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","96","443  >  41538 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=3675966093 TSecr=3605911221 WS=256"
"100","64.634182324","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=3605911263 TSecr=3675966093"
"101","64.634990038","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","782","Client Hello"
"102","64.677203344","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  41538 [ACK] Seq=1 Ack=695 Win=67072 Len=0 TSval=3675966136 TSecr=3605911264"
"103","64.677651711","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","253","Server Hello, Application Data"
"104","64.677674728","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=695 Ack=166 Win=64256 Len=0 TSval=3605911306 TSecr=3675966137"
"105","64.678000045","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"106","64.678108073","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","146","Application Data"
"107","64.679563099","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","689","Application Data"
"108","64.719796161","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  41538 [ACK] Seq=166 Ack=759 Win=67072 Len=0 TSval=3675966179 TSecr=3605911307"
"109","64.720160912","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","257","Application Data"
"110","64.762748740","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  41538 [ACK] Seq=335 Ack=1360 Win=68352 Len=0 TSval=3675966222 TSecr=3605911308"
"111","64.762788207","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1360 Ack=335 Win=64128 Len=0 TSval=3605911392 TSecr=3675966180"
"112","64.790627620","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2134","Application Data, Application Data"
"113","64.790627887","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data"
"114","64.790627932","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data, Application Data"
"115","64.790627980","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data, Application Data"
"116","64.790836310","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1360 Ack=10661 Win=53888 Len=0 TSval=3605911420 TSecr=3675966250"
"117","64.793357040","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=10661 Ack=1360 Win=68352 Len=2760 TSval=3675966253 TSecr=3605911308 [TCP segment of a reassembled PDU]"
"118","64.793375704","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1360 Ack=13421 Win=61056 Len=0 TSval=3605911422 TSecr=3675966253"
"119","64.804928859","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"120","64.804967851","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1360 Ack=16181 Win=61056 Len=0 TSval=3605911434 TSecr=3675966264"
"121","64.832924403","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"122","64.832955236","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1360 Ack=18941 Win=61056 Len=0 TSval=3605911462 TSecr=3675966292"
"123","64.834405331","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","1734","Application Data, Application Data"
"124","64.834421852","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1360 Ack=20587 Win=61056 Len=0 TSval=3605911463 TSecr=3675966294"
"129","75.265886715","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","903","Application Data"
"130","75.265922874","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=852 Ack=3418 Win=2126 Len=0 TSval=921501427 TSecr=2610047789"
"131","75.675787836","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","312","Application Data"
"132","75.675821929","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=852 Ack=3642 Win=2126 Len=0 TSval=921501837 TSecr=2610048211"
"133","78.645029306","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","181","Application Data"
"134","78.645066844","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=852 Ack=3735 Win=2126 Len=0 TSval=921504806 TSecr=2610051213"
"135","78.649115777","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"136","78.691405116","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=3735 Ack=944 Win=772 Len=0 TSval=2610051303 TSecr=921504810"
"141","84.816857056","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"142","84.861260419","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=3735 Ack=1013 Win=772 Len=0 TSval=2610057473 TSecr=921510978"
"143","85.095744235","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.2","159","Application Data"
"144","85.139646709","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","40532  >  443 [ACK] Seq=1013 Ack=3806 Win=2126 Len=0 TSval=921511300 TSecr=2610057604"
"154","95.052919829","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"155","95.096877312","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=3806 Ack=1109 Win=772 Len=0 TSval=2610067708 TSecr=921521214"
"157","95.634584336","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","161","Application Data"
"158","95.678378415","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=3806 Ack=1182 Win=772 Len=0 TSval=2610068290 TSecr=921521795"
"163","102.204270035","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","169","Application Data"
"164","102.248284729","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  40532 [ACK] Seq=3806 Ack=1263 Win=772 Len=0 TSval=2610074860 TSecr=921528365"
"167","104.191079237","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","710","Application Data"
"168","104.235671129","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","88","443  >  41538 [ACK] Seq=20587 Ack=1982 Win=69888 Len=0 TSval=3676005695 TSecr=3605950820"
"169","104.236730163","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","1113","Application Data"
"170","104.237268797","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data"
"171","104.237345908","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=24372 Win=61056 Len=0 TSval=3605950866 TSecr=3676005696"
"172","104.240274760","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=24372 Ack=1982 Win=69888 Len=2760 TSval=3676005699 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"173","104.240280013","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=27132 Win=61056 Len=0 TSval=3605950869 TSecr=3676005699"
"174","104.243683786","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=27132 Ack=1982 Win=69888 Len=2760 TSval=3676005702 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"175","104.243688499","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=29892 Win=61056 Len=0 TSval=3605950873 TSecr=3676005702"
"176","104.246234997","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=29892 Ack=1982 Win=69888 Len=2760 TSval=3676005705 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"177","104.246238205","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=32652 Win=61056 Len=0 TSval=3605950875 TSecr=3676005705"
"178","104.249245382","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=32652 Ack=1982 Win=69888 Len=2760 TSval=3676005708 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"179","104.249249249","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=35412 Win=61056 Len=0 TSval=3605950878 TSecr=3676005708"
"180","104.252350239","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=35412 Ack=1982 Win=69888 Len=2760 TSval=3676005711 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"181","104.252358275","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=38172 Win=61056 Len=0 TSval=3605950881 TSecr=3676005711"
"182","104.255277247","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"183","104.255299057","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=40932 Win=61056 Len=0 TSval=3605950884 TSecr=3676005714"
"184","104.258280536","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=40932 Ack=1982 Win=69888 Len=2760 TSval=3676005717 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"185","104.258336146","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=43692 Win=61056 Len=0 TSval=3605950887 TSecr=3676005717"
"186","104.258664914","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"187","104.261354480","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=43692 Ack=1982 Win=69888 Len=2760 TSval=3676005720 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"188","104.261441017","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=46452 Win=61056 Len=0 TSval=3605950890 TSecr=3676005720"
"189","104.264335599","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=46452 Ack=1982 Win=69888 Len=2760 TSval=3676005723 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"190","104.264347883","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=49212 Win=61056 Len=0 TSval=3605950893 TSecr=3676005723"
"191","104.267822875","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=49212 Ack=1982 Win=69888 Len=2760 TSval=3676005726 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"192","104.267838828","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=51972 Win=61056 Len=0 TSval=3605950897 TSecr=3676005726"
"193","104.270371379","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=51972 Ack=1982 Win=69888 Len=2760 TSval=3676005729 TSecr=3605950820 [TCP segment of a reassembled PDU]"
"194","104.270382637","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=54732 Win=61056 Len=0 TSval=3605950899 TSecr=3676005729"
"195","104.279408672","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"196","104.279467206","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=57492 Win=61056 Len=0 TSval=3605950908 TSecr=3676005739"
"197","104.281115263","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=57492 Ack=1982 Win=69888 Len=2760 TSval=3676005740 TSecr=3605950866 [TCP segment of a reassembled PDU]"
"198","104.281173499","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=60252 Win=69760 Len=0 TSval=3605950910 TSecr=3676005740"
"199","104.283866974","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=60252 Ack=1982 Win=69888 Len=2760 TSval=3676005743 TSecr=3605950866 [TCP segment of a reassembled PDU]"
"200","104.283888181","2a10:8012:21:4188:cd91:9afe:93c7:a048","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","41538  >  443 [ACK] Seq=1982 Ack=63012 Win=75264 Len=0 TSval=3605950913 TSecr=3676005743"
"201","104.287103386","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","1468","443  >  41538 [PSH, ACK] Seq=63012 Ack=1982 Win=69888 Len=1380 TSval=3676005746 TSecr=3605950866 [TCP segment of a reassembled PDU]"
"202","104.289059726","2a03:2880:f242:1c2:face:b00c:0:167","2a10:8012:21:4188:cd91:9afe:93c7:a048","TCP","2848","443  >  41538 [PSH, ACK] Seq=64392 Ack=1982 Win=69888 Len=2760 TSval=3676005748 TSecr=3605950869 [TCP segment of a reassembled PDU]"
