"No.","Time","Source","Destination","Protocol","Length","Info"
"77","53.213138223","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=6757 Ack=912 Win=866 Len=0 TSval=1976607105 TSecr=2672855547"
"99","69.525801924","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","388","Application Data"
"100","69.525846126","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=912 Ack=7057 Win=2709 Len=0 TSval=2672871948 TSecr=1976623396"
"101","69.961535926","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","187","Application Data"
"102","70.045461261","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=7057 Ack=1011 Win=866 Len=0 TSval=1976623944 TSecr=2672872384"
"114","77.359288513","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","158","Application Data"
"115","77.437706192","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=7057 Ack=1081 Win=866 Len=0 TSval=1976631341 TSecr=2672879782"
"117","77.517717904","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","160","Application Data"
"118","77.517755266","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1081 Ack=7129 Win=2709 Len=0 TSval=2672879940 TSecr=1976631422"
"144","87.556440756","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","505","Application Data"
"145","87.556479104","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1081 Ack=7546 Win=2730 Len=0 TSval=2672889979 TSecr=1976641387"
"146","87.912897977","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","187","Application Data"
"147","87.992970421","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=7546 Ack=1180 Win=866 Len=0 TSval=1976641895 TSecr=2672890336"
"148","91.442189997","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","750","Application Data"
"149","91.442226973","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1180 Ack=8208 Win=2752 Len=0 TSval=2672893865 TSecr=1976645324"
"150","92.137668101","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","181","Application Data"
"151","92.214794131","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=8208 Ack=1273 Win=866 Len=0 TSval=1976646118 TSecr=2672894560"
"153","97.563398557","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","158","Application Data"
"154","97.642096100","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=8208 Ack=1343 Win=866 Len=0 TSval=1976651545 TSecr=2672899986"
"155","97.721742838","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","160","Application Data"
"156","97.721777463","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1343 Ack=8280 Win=2752 Len=0 TSval=2672900144 TSecr=1976651625"
"157","99.125624010","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","275","Application Data"
"158","99.125667238","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1343 Ack=8467 Win=2752 Len=0 TSval=2672901548 TSecr=1976652866"
"159","99.176759070","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","275","[TCP Spurious Retransmission] 443  >  44122 [PSH, ACK] Seq=8280 Ack=1343 Win=866 Len=187 TSval=1976653078 TSecr=2672900144"
"160","99.176794565","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","100","[TCP Dup ACK 158#1] 44122  >  443 [ACK] Seq=1343 Ack=8467 Win=2752 Len=0 TSval=2672901599 TSecr=1976653078 SLE=8280 SRE=8467"
"161","99.974660486","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","160","Application Data"
"162","100.143422959","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=8467 Ack=1415 Win=866 Len=0 TSval=1976654019 TSecr=2672902397"
"175","105.161453090","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","827","Application Data"
"176","105.161493504","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1415 Ack=9206 Win=2773 Len=0 TSval=2672907584 TSecr=1976659055"
"183","105.676052671","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","187","Application Data"
"184","105.754525316","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=9206 Ack=1514 Win=866 Len=0 TSval=1976659657 TSecr=2672908099"
"211","114.474516529","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","158","Application Data"
"212","114.553532019","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=9206 Ack=1584 Win=866 Len=0 TSval=1976668456 TSecr=2672916897"
"213","114.634106639","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","160","Application Data"
"214","114.634140944","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1584 Ack=9278 Win=2773 Len=0 TSval=2672917057 TSecr=1976668536"
"219","116.528092912","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","654","Application Data"
"220","116.528126319","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1584 Ack=9844 Win=2795 Len=0 TSval=2672918951 TSecr=1976670386"
"221","116.870033099","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","181","Application Data"
"222","116.949139229","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=9844 Ack=1677 Win=866 Len=0 TSval=1976670853 TSecr=2672919293"
"233","120.634020153","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","842","Application Data"
"234","120.634069168","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1677 Ack=10598 Win=2816 Len=0 TSval=2672923057 TSecr=1976674518"
"235","121.005081862","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","187","Application Data"
"236","121.138447654","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=10598 Ack=1776 Win=866 Len=0 TSval=1976675041 TSecr=2672923428"
"237","122.877115311","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","414","Application Data"
"238","122.877160258","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1776 Ack=10924 Win=2838 Len=0 TSval=2672925300 TSecr=1976676752"
"239","123.384580642","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","181","Application Data"
"240","123.482527618","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=10924 Ack=1869 Win=866 Len=0 TSval=1976677379 TSecr=2672925807"
"248","126.665741716","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","455","Application Data"
"249","126.665780863","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1869 Ack=11291 Win=2859 Len=0 TSval=2672929088 TSecr=1976680556"
"250","127.220576057","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","187","Application Data"
"251","127.300060422","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=11291 Ack=1968 Win=866 Len=0 TSval=1976681203 TSecr=2672929643"
"254","128.611645228","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","1382","Application Data"
"255","128.611685466","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1968 Ack=12585 Win=2881 Len=0 TSval=2672931034 TSecr=1976682440"
"256","128.628270152","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","1446","Application Data"
"257","128.628304162","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1968 Ack=13943 Win=2903 Len=0 TSval=2672931051 TSecr=1976682532"
"258","128.679923653","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","1462","Application Data"
"259","128.679956354","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1968 Ack=15317 Win=2924 Len=0 TSval=2672931103 TSecr=1976682582"
"260","128.770147992","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","1430","Application Data"
"261","128.770184617","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","44122  >  443 [ACK] Seq=1968 Ack=16659 Win=2946 Len=0 TSval=2672931193 TSecr=1976682672"
"262","128.799874766","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","163","Application Data"
"271","128.823667672","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","96","40466  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1302927086 TSecr=0 WS=128"
"272","128.839779448","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","96","443  >  40466 [SYN, ACK] Seq=0 Ack=1 Win=31740 Len=0 MSS=1392 SACK_PERM=1 TSval=2879172909 TSecr=1302927086 WS=256"
"273","128.839795862","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1302927102 TSecr=2879172909"
"274","128.840255857","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","794","Client Hello"
"275","128.859323450","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","1430","Application Data"
"276","128.864190500","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  40466 [ACK] Seq=1 Ack=707 Win=31232 Len=0 TSval=2879172935 TSecr=1302927103"
"277","128.866582417","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","253","Server Hello, Application Data"
"278","128.866591754","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=707 Ack=166 Win=64768 Len=0 TSval=1302927129 TSecr=2879172935"
"279","128.866813513","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","94","Change Cipher Spec"
"280","128.866854488","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","146","Application Data"
"281","128.867505094","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","678","Application Data"
"282","128.877293610","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  44122 [ACK] Seq=18001 Ack=2043 Win=866 Len=0 TSval=1976682780 TSecr=2672931222"
"283","128.880773601","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","181","Application Data"
"284","128.882172668","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  40466 [ACK] Seq=166 Ack=771 Win=31488 Len=0 TSval=2879172951 TSecr=1302927129"
"285","128.882565628","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","269","Application Data"
"286","128.926010811","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=1361 Ack=347 Win=64640 Len=0 TSval=1302927189 TSecr=2879172951"
"287","128.928951671","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  40466 [ACK] Seq=347 Ack=1361 Win=31488 Len=0 TSval=2879172997 TSecr=1302927130"
"288","128.950376166","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","1350","Application Data"
"289","128.955541993","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","418","Application Data"
"290","128.955554583","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=1361 Ack=677 Win=64384 Len=0 TSval=1302927218 TSecr=2879173023"
"291","128.956252794","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","111","Application Data"
"292","128.956252864","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  40466 [ACK] Seq=700 Ack=1361 Win=31488 Len=1380 TSval=2879173024 TSecr=1302927189 [TCP segment of a reassembled PDU]"
"293","128.956260346","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=1361 Ack=700 Win=64384 Len=0 TSval=1302927219 TSecr=2879173024"
"294","128.956268313","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=1361 Ack=2080 Win=63104 Len=0 TSval=1302927219 TSecr=2879173024"
"295","128.958948394","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"296","128.958955481","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40466  >  443 [ACK] Seq=1361 Ack=3460 Win=63104 Len=0 TSval=1302927222 TSecr=2879173024"
