"No.","Time","Source","Destination","Protocol","Length","Info"
"63","28.031886302","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=506 Ack=41480 Win=1942 Len=0 TSval=2448928752 TSecr=4197507200"
"64","28.468301101","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1540","Application Data"
"65","28.468331091","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=506 Ack=42934 Win=1937 Len=0 TSval=2448929188 TSecr=4197507530"
"66","28.672692440","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","893","Application Data"
"67","28.672738024","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=506 Ack=43741 Win=1953 Len=0 TSval=2448929393 TSecr=4197507743"
"68","34.429238192","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"69","34.474109549","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=43741 Ack=602 Win=1282 Len=0 TSval=4197513643 TSecr=2448935149"
"70","35.123500499","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","295","Application Data"
"71","35.123520251","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=602 Ack=43950 Win=1953 Len=0 TSval=2448935844 TSecr=4197514207"
"72","35.144302453","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","186","Application Data"
"73","35.186238836","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=43950 Ack=702 Win=1282 Len=0 TSval=4197514355 TSecr=2448935864"
"74","35.390459759","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"75","35.435295511","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=43950 Ack=798 Win=1282 Len=0 TSval=4197514604 TSecr=2448936111"
"76","36.434653936","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"77","36.480611908","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=43950 Ack=894 Win=1282 Len=0 TSval=4197515649 TSecr=2448937155"
"78","37.635229593","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","179","Application Data"
"79","37.680250683","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=43950 Ack=987 Win=1282 Len=0 TSval=4197516849 TSecr=2448938355"
"80","44.346042631","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"81","44.390838710","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=43950 Ack=1057 Win=1282 Len=0 TSval=4197523559 TSecr=2448945066"
"82","44.477133735","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"83","44.518681355","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1057 Ack=44022 Win=1953 Len=0 TSval=2448945239 TSecr=4197523645"
"88","59.188415111","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","274","Application Data"
"89","59.188451927","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1057 Ack=44210 Win=1953 Len=0 TSval=2448959909 TSecr=4197538290"
"90","59.329108787","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","175","Application Data"
"91","59.372213826","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=44210 Ack=1146 Win=1282 Len=0 TSval=4197538541 TSecr=2448960049"
"92","59.831708940","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"93","59.875790329","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=44210 Ack=1216 Win=1282 Len=0 TSval=4197539044 TSecr=2448960552"
"94","59.962769015","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"95","59.962802278","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1216 Ack=44282 Win=1953 Len=0 TSval=2448960683 TSecr=4197539131"
"103","78.994032573","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"104","79.038864013","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=44282 Ack=1286 Win=1282 Len=0 TSval=4197558207 TSecr=2448979714"
"105","79.125582171","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"106","79.125619745","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1286 Ack=44354 Win=1953 Len=0 TSval=2448979846 TSecr=4197558294"
"109","82.841845211","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","2044","Application Data, Application Data"
"110","82.841885972","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1286 Ack=46312 Win=1938 Len=0 TSval=2448983562 TSecr=4197561913"
"111","83.048490044","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","2444","Application Data, Application Data"
"112","83.048525232","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1286 Ack=48670 Win=1937 Len=0 TSval=2448983769 TSecr=4197562148"
"113","83.246418118","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"114","83.289692869","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=48670 Ack=1382 Win=1282 Len=0 TSval=4197562458 TSecr=2448983967"
"115","84.093759515","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"116","84.138611643","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=48670 Ack=1478 Win=1282 Len=0 TSval=4197563306 TSecr=2448984814"
"119","89.498060103","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","251","Application Data"
"120","89.498097373","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1478 Ack=48835 Win=1953 Len=0 TSval=2448990218 TSecr=4197568577"
"121","89.504006167","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","186","Application Data"
"122","89.545992517","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=48835 Ack=1578 Win=1282 Len=0 TSval=4197568714 TSecr=2448990224"
"143","102.691975918","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"144","102.736662617","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=48835 Ack=1648 Win=1282 Len=0 TSval=4197581904 TSecr=2449003412"
"145","102.822876197","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"146","102.866822450","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1648 Ack=48907 Win=1953 Len=0 TSval=2449003587 TSecr=4197581991"
"178","131.474464683","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"179","131.519031830","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=48907 Ack=1718 Win=1282 Len=0 TSval=4197610687 TSecr=2449032195"
"180","131.605055913","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"181","131.605103679","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1718 Ack=48979 Win=1953 Len=0 TSval=2449032325 TSecr=4197610773"
"182","132.405486818","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","270","Application Data"
"183","132.405521468","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1718 Ack=49163 Win=1953 Len=0 TSval=2449033126 TSecr=4197611486"
"184","132.961444235","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","158","Application Data"
"185","133.005651707","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=49163 Ack=1790 Win=1282 Len=0 TSval=4197612174 TSecr=2449033682"
"188","138.445872640","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","273","Application Data"
"189","138.445905987","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1790 Ack=49350 Win=1953 Len=0 TSval=2449039166 TSecr=4197617583"
"190","138.894260700","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","158","Application Data"
"191","138.939067799","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=49350 Ack=1862 Win=1282 Len=0 TSval=4197618107 TSecr=2449039614"
"216","152.794187544","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"217","152.838866072","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=49350 Ack=1932 Win=1282 Len=0 TSval=4197632007 TSecr=2449053514"
"221","152.925552169","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"222","152.925602125","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=1932 Ack=49422 Win=1953 Len=0 TSval=2449053646 TSecr=4197632094"
"236","175.668694594","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","156","Application Data"
"237","175.713676393","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TCP","86","443  >  55414 [ACK] Seq=49422 Ack=2002 Win=1282 Len=0 TSval=4197654881 TSecr=2449076389"
"238","175.799863049","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","158","Application Data"
"239","175.799911452","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=2002 Ack=49494 Win=1953 Len=0 TSval=2449076520 TSecr=4197654968"
"243","186.678179748","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1444","Application Data"
"244","186.678219862","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=2002 Ack=50852 Win=1953 Len=0 TSval=2449087398 TSecr=4197665833"
"245","186.724265785","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1524","Application Data"
"246","186.724298461","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=2002 Ack=52290 Win=1950 Len=0 TSval=2449087444 TSecr=4197665892"
"247","186.781880273","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1492","Application Data"
"248","186.781913471","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=2002 Ack=53696 Win=1950 Len=0 TSval=2449087502 TSecr=4197665950"
"249","186.840529496","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1460","Application Data"
"250","186.840563567","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=2002 Ack=55070 Win=1953 Len=0 TSval=2449087561 TSecr=4197666009"
"251","186.896875281","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1380","Application Data"
"252","186.896908483","2a10:8012:21:4188:cdf4:35bf:f239:2701","2a03:2880:f242:c8:face:b00c:0:167","TCP","86","55414  >  443 [ACK] Seq=2002 Ack=56364 Win=1953 Len=0 TSval=2449087617 TSecr=4197666065"
"253","186.956878973","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:cdf4:35bf:f239:2701","TLSv1.2","1396","Application Data"
