"No.","Time","Source","Destination","Protocol","Length","Info"
"18","6.560141237","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TLSv1.2","112","Application Data"
"19","6.560194617","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","36076  >  443 [FIN, ACK] Seq=25 Ack=1 Win=1341 Len=0 TSval=3235451374 TSecr=1739527382"
"20","6.574698434","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","112","Application Data"
"21","6.574749446","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","76","36076  >  443 [RST] Seq=26 Win=0 Len=0"
"22","6.575136417","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","88","443  >  36076 [FIN, ACK] Seq=25 Ack=26 Win=123 Len=0 TSval=1739587401 TSecr=3235451374"
"23","6.575144369","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","76","36076  >  443 [RST] Seq=26 Win=0 Len=0"
"24","7.270149050","157.240.221.60","192.168.1.12","TLSv1.2","164","Application Data"
"25","7.270197464","192.168.1.12","157.240.221.60","TCP","68","42240  >  443 [ACK] Seq=1 Ack=414 Win=501 Len=0 TSval=1292304454 TSecr=1403571868"
"26","7.275811479","192.168.1.12","157.240.221.60","TLSv1.2","163","Application Data"
"27","7.474245448","157.240.221.60","192.168.1.12","TCP","68","443  >  42240 [ACK] Seq=414 Ack=96 Win=437 Len=0 TSval=1403571990 TSecr=1292304460"
"28","7.986980856","157.240.221.60","192.168.1.12","TCP","1448","443  >  42240 [ACK] Seq=414 Ack=96 Win=437 Len=1380 TSval=1403572524 TSecr=1292304460 [TCP segment of a reassembled PDU]"
"29","7.987766689","157.240.221.60","192.168.1.12","TLSv1.2","201","Application Data"
"30","7.987767030","157.240.221.60","192.168.1.12","TLSv1.2","1409","Application Data"
"31","7.987977178","192.168.1.12","157.240.221.60","TCP","68","42240  >  443 [ACK] Seq=96 Ack=3268 Win=479 Len=0 TSval=1292305172 TSecr=1403572524"
"32","8.422576184","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TLSv1.2","693","Application Data"
"33","8.439259022","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","808","Application Data"
"34","8.439296913","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=721 Win=3941 Len=0 TSval=3235453253 TSecr=3285580478"
"35","8.439895286","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","111","Application Data"
"36","8.439912311","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=744 Win=3941 Len=0 TSval=3235453254 TSecr=3285580480"
"37","8.440748740","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [ACK] Seq=744 Ack=606 Win=123 Len=1380 TSval=3285580480 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"38","8.440765402","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=2124 Win=3962 Len=0 TSval=3235453255 TSecr=3285580480"
"39","8.442090283","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","4228","Application Data [TCP segment of a reassembled PDU]"
"40","8.442108689","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=6264 Win=3979 Len=0 TSval=3235453256 TSecr=3285580480"
"41","8.443661146","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [PSH, ACK] Seq=6264 Ack=606 Win=123 Len=1380 TSval=3285580480 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"42","8.443661330","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","4228","443  >  39736 [ACK] Seq=7644 Ack=606 Win=123 Len=4140 TSval=3285580480 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"43","8.443679636","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=7644 Win=4000 Len=0 TSval=3235453257 TSecr=3285580480"
"44","8.443694547","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=11784 Win=3968 Len=0 TSval=3235453258 TSecr=3285580480"
"45","8.445238465","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  39736 [PSH, ACK] Seq=11784 Ack=606 Win=123 Len=2760 TSval=3285580480 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"46","8.445238650","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  39736 [ACK] Seq=14544 Ack=606 Win=123 Len=2760 TSval=3285580481 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"47","8.445256875","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=14544 Win=3995 Len=0 TSval=3235453259 TSecr=3285580480"
"48","8.445271135","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=17304 Win=3974 Len=0 TSval=3235453259 TSecr=3285580481"
"49","8.447289156","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","4228","Application Data [TCP segment of a reassembled PDU]"
"50","8.447289355","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","4228","443  >  39736 [ACK] Seq=21444 Ack=606 Win=123 Len=4140 TSval=3285580482 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"51","8.447307628","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=21444 Win=3979 Len=0 TSval=3235453261 TSecr=3285580481"
"52","8.447321937","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=25584 Win=3947 Len=0 TSval=3235453261 TSecr=3285580482"
"53","8.449577911","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [ACK] Seq=25584 Ack=606 Win=123 Len=1380 TSval=3285580482 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"54","8.449595919","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=26964 Win=4011 Len=0 TSval=3235453263 TSecr=3285580482"
"55","8.451013013","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [PSH, ACK] Seq=26964 Ack=606 Win=123 Len=1380 TSval=3285580482 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"56","8.451013131","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","6988","Application Data [TCP segment of a reassembled PDU]"
"57","8.451027647","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=28344 Win=4011 Len=0 TSval=3235453265 TSecr=3285580482"
"58","8.451039960","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=35244 Win=3958 Len=0 TSval=3235453265 TSecr=3285580483"
"59","8.454722709","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","6988","443  >  39736 [PSH, ACK] Seq=35244 Ack=606 Win=123 Len=6900 TSval=3285580484 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"60","8.454722994","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","6988","443  >  39736 [PSH, ACK] Seq=42144 Ack=606 Win=123 Len=6900 TSval=3285580485 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"61","8.454743442","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=42144 Win=3947 Len=0 TSval=3235453269 TSecr=3285580484"
"62","8.454758537","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=49044 Win=3894 Len=0 TSval=3235453269 TSecr=3285580485"
"63","8.454769859","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","4228","Application Data [TCP segment of a reassembled PDU]"
"64","8.454773725","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=53184 Win=3862 Len=0 TSval=3235453269 TSecr=3285580486"
"65","8.458678653","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  39736 [PSH, ACK] Seq=53184 Ack=606 Win=123 Len=2760 TSval=3285580486 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"66","8.458678914","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","6988","443  >  39736 [PSH, ACK] Seq=55944 Ack=606 Win=123 Len=6900 TSval=3285580487 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"67","8.458678958","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  39736 [PSH, ACK] Seq=62844 Ack=606 Win=123 Len=2760 TSval=3285580488 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"68","8.458697654","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=55944 Win=3995 Len=0 TSval=3235453272 TSecr=3285580486"
"69","8.458711462","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=62844 Win=3942 Len=0 TSval=3235453273 TSecr=3285580487"
"70","8.458716211","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=65604 Win=3921 Len=0 TSval=3235453273 TSecr=3285580488"
"71","8.458728696","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","6988","Application Data, Application Data"
"72","8.458829632","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=72504 Win=3868 Len=0 TSval=3235453273 TSecr=3285580488"
"73","8.459746822","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  39736 [ACK] Seq=72504 Ack=606 Win=123 Len=2760 TSval=3285580489 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"74","8.459764067","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=75264 Win=3995 Len=0 TSval=3235453274 TSecr=3285580489"
"75","8.462202767","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","4228","443  >  39736 [PSH, ACK] Seq=75264 Ack=606 Win=123 Len=4140 TSval=3285580489 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"76","8.462203043","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","4228","443  >  39736 [ACK] Seq=79404 Ack=606 Win=123 Len=4140 TSval=3285580490 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"77","8.462337385","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=83544 Win=4011 Len=0 TSval=3235453276 TSecr=3285580489"
"78","8.463889172","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"79","8.463889259","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","6988","443  >  39736 [PSH, ACK] Seq=86304 Ack=606 Win=123 Len=6900 TSval=3285580491 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"80","8.464010361","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=93204 Win=3936 Len=0 TSval=3235453278 TSecr=3285580490"
"81","8.469451153","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  39736 [ACK] Seq=93204 Ack=606 Win=123 Len=2760 TSval=3285580492 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"82","8.469468788","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=95964 Win=3995 Len=0 TSval=3235453283 TSecr=3285580492"
"83","8.471563047","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","4228","443  >  39736 [PSH, ACK] Seq=95964 Ack=606 Win=123 Len=4140 TSval=3285580492 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"84","8.471714279","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=100104 Win=4011 Len=0 TSval=3235453286 TSecr=3285580492"
"85","8.473958884","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","6988","Application Data [TCP segment of a reassembled PDU]"
"86","8.473959086","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","6988","443  >  39736 [PSH, ACK] Seq=107004 Ack=606 Win=123 Len=6900 TSval=3285580494 TSecr=3235453236 [TCP segment of a reassembled PDU]"
"87","8.473984555","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","6988","Application Data [TCP segment of a reassembled PDU]"
"88","8.473984619","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [ACK] Seq=120804 Ack=606 Win=123 Len=1380 TSval=3285580495 TSecr=3235453253 [TCP segment of a reassembled PDU]"
"89","8.474115307","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=122184 Win=3839 Len=0 TSval=3235453288 TSecr=3285580493"
"90","8.476762628","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","5608","443  >  39736 [PSH, ACK] Seq=122184 Ack=606 Win=123 Len=5520 TSval=3285580495 TSecr=3235453253 [TCP segment of a reassembled PDU]"
"91","8.476779038","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=127704 Win=3963 Len=0 TSval=3235453291 TSecr=3285580495"
"92","8.484155845","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [ACK] Seq=127704 Ack=606 Win=123 Len=1380 TSval=3285580523 TSecr=3235453291 [TCP segment of a reassembled PDU]"
"93","8.485202798","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  39736 [PSH, ACK] Seq=129084 Ack=606 Win=123 Len=1380 TSval=3285580523 TSecr=3235453291 [TCP segment of a reassembled PDU]"
"94","8.485202971","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","1659","Application Data"
"95","8.485220523","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=130464 Win=4011 Len=0 TSval=3235453299 TSecr=3285580523"
"96","8.485352913","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:3:4:face:b00c:3333:7020","TCP","88","39736  >  443 [ACK] Seq=606 Ack=132035 Win=4011 Len=0 TSval=3235453299 TSecr=3285580524"
"97","8.590794127","192.168.1.12","157.240.221.60","TLSv1.2","164","Application Data"
"98","8.675142976","157.240.221.60","192.168.1.12","TCP","68","443  >  42240 [ACK] Seq=3268 Ack=192 Win=437 Len=0 TSval=1403573302 TSecr=1292305775"
"104","12.071849950","192.168.1.12","157.240.221.60","TLSv1.2","134","Application Data"
"107","12.148187098","157.240.221.60","192.168.1.12","TCP","68","443  >  42240 [ACK] Seq=3268 Ack=258 Win=437 Len=0 TSval=1403576787 TSecr=1292309256"
"115","22.180296497","192.168.1.12","157.240.221.60","TLSv1.2","137","Application Data"
"116","22.251915532","157.240.221.60","192.168.1.12","TCP","68","443  >  42240 [ACK] Seq=3268 Ack=327 Win=437 Len=0 TSval=1403586891 TSecr=1292319364"
"117","22.401818629","157.240.221.60","192.168.1.12","TLSv1.2","139","Application Data"
"118","22.443320951","192.168.1.12","157.240.221.60","TCP","68","42240  >  443 [ACK] Seq=327 Ack=3339 Win=501 Len=0 TSval=1292319627 TSecr=1403587006"
"119","24.371179118","157.240.221.60","192.168.1.12","TLSv1.2","782","Application Data"
"120","24.371224994","192.168.1.12","157.240.221.60","TCP","68","42240  >  443 [ACK] Seq=327 Ack=4053 Win=496 Len=0 TSval=1292321555 TSecr=1403588981"
"121","24.645391028","192.168.1.12","157.240.221.60","TLSv1.2","164","Application Data"
"122","24.719258191","157.240.221.60","192.168.1.12","TCP","68","443  >  42240 [ACK] Seq=4053 Ack=423 Win=437 Len=0 TSval=1403589358 TSecr=1292321829"
"131","48.775154676","192.168.1.12","157.240.221.60","TLSv1.2","137","Application Data"
"132","48.848387801","157.240.221.60","192.168.1.12","TCP","68","443  >  42240 [ACK] Seq=4053 Ack=492 Win=437 Len=0 TSval=1403613487 TSecr=1292345959"
"133","49.055647220","157.240.221.60","192.168.1.12","TLSv1.2","139","Application Data"
"134","49.055696086","192.168.1.12","157.240.221.60","TCP","68","42240  >  443 [ACK] Seq=492 Ack=4124 Win=501 Len=0 TSval=1292346239 TSecr=1403613602"
"136","52.467207028","192.168.1.12","157.240.251.60","TLSv1.2","92","Application Data"
"137","52.467267069","192.168.1.12","157.240.251.60","TCP","68","53602  >  443 [FIN, ACK] Seq=25 Ack=1 Win=1788 Len=0 TSval=2950670352 TSecr=1663467669"
"138","52.544198832","157.240.251.60","192.168.1.12","TLSv1.2","92","Application Data"
"139","52.544257551","192.168.1.12","157.240.251.60","TCP","56","53602  >  443 [RST] Seq=26 Win=0 Len=0"
"140","52.544958553","157.240.251.60","192.168.1.12","TCP","68","443  >  53602 [FIN, ACK] Seq=25 Ack=26 Win=272 Len=0 TSval=1663527748 TSecr=2950670352"
"141","52.544983251","192.168.1.12","157.240.251.60","TCP","56","53602  >  443 [RST] Seq=26 Win=0 Len=0"
"142","52.570847974","192.168.1.12","157.240.251.60","TLSv1.2","92","Application Data"
"143","52.570901066","192.168.1.12","157.240.251.60","TCP","68","52280  >  443 [FIN, ACK] Seq=25 Ack=1 Win=1574 Len=0 TSval=2950670456 TSecr=610114507"
"144","52.649737246","157.240.251.60","192.168.1.12","TCP","80","443  >  52280 [ACK] Seq=1 Ack=1 Win=294 Len=0 TSval=610174585 TSecr=2950610454 SLE=25 SRE=26"
"145","52.649993586","157.240.251.60","192.168.1.12","TCP","68","443  >  52280 [ACK] Seq=1 Ack=26 Win=294 Len=0 TSval=610174585 TSecr=2950670456"
"146","52.649993807","157.240.251.60","192.168.1.12","TLSv1.2","92","Application Data"
"147","52.649993859","157.240.251.60","192.168.1.12","TCP","68","443  >  52280 [FIN, ACK] Seq=25 Ack=26 Win=294 Len=0 TSval=610174585 TSecr=2950670456"
"148","52.650057641","192.168.1.12","157.240.251.60","TCP","56","52280  >  443 [RST] Seq=26 Win=0 Len=0"
"149","52.650084056","192.168.1.12","157.240.251.60","TCP","56","52280  >  443 [RST] Seq=26 Win=0 Len=0"
"150","53.034189800","192.168.1.12","157.240.251.60","TLSv1.2","92","Application Data"
"151","53.034235875","192.168.1.12","157.240.251.60","TCP","68","58938  >  443 [FIN, ACK] Seq=25 Ack=1 Win=640 Len=0 TSval=2950670919 TSecr=3319186007"
"152","53.074760005","192.168.1.12","157.240.251.60","TLSv1.2","92","Application Data"
"153","53.074812452","192.168.1.12","157.240.251.60","TCP","68","58934  >  443 [FIN, ACK] Seq=25 Ack=1 Win=760 Len=0 TSval=2950670960 TSecr=3230440233"
"154","53.113349746","157.240.251.60","192.168.1.12","TLSv1.2","92","Application Data"
"155","53.113409617","192.168.1.12","157.240.251.60","TCP","56","58938  >  443 [RST] Seq=26 Win=0 Len=0"
"156","53.113463387","157.240.251.60","192.168.1.12","TCP","68","443  >  58938 [FIN, ACK] Seq=25 Ack=26 Win=266 Len=0 TSval=3319246089 TSecr=2950670919"
"157","53.113473568","192.168.1.12","157.240.251.60","TCP","56","58938  >  443 [RST] Seq=26 Win=0 Len=0"
"158","53.119267412","192.168.1.12","157.240.251.60","TLSv1.2","92","Application Data"
"159","53.119316131","192.168.1.12","157.240.251.60","TCP","68","58944  >  443 [FIN, ACK] Seq=25 Ack=1 Win=846 Len=0 TSval=2950671004 TSecr=2032971633"
"160","53.163546875","157.240.251.60","192.168.1.12","TCP","80","443  >  58934 [ACK] Seq=1 Ack=1 Win=266 Len=0 TSval=3230500252 TSecr=2950610958 SLE=25 SRE=26"
"161","53.164066265","157.240.251.60","192.168.1.12","TCP","68","443  >  58934 [ACK] Seq=1 Ack=26 Win=266 Len=0 TSval=3230500252 TSecr=2950670960"
"162","53.164066417","157.240.251.60","192.168.1.12","TLSv1.2","92","Application Data"
"163","53.164066473","157.240.251.60","192.168.1.12","TCP","68","443  >  58934 [FIN, ACK] Seq=25 Ack=26 Win=266 Len=0 TSval=3230500252 TSecr=2950670960"
"164","53.164125962","192.168.1.12","157.240.251.60","TCP","56","58934  >  443 [RST] Seq=26 Win=0 Len=0"
"165","53.164151572","192.168.1.12","157.240.251.60","TCP","56","58934  >  443 [RST] Seq=26 Win=0 Len=0"
"166","53.173723559","192.168.1.12","157.240.251.60","TLSv1.2","92","Application Data"
"167","53.173773413","192.168.1.12","157.240.251.60","TCP","68","58924  >  443 [FIN, ACK] Seq=25 Ack=1 Win=1573 Len=0 TSval=2950671059 TSecr=159568147"
