"No.","Time","Source","Destination","Protocol","Length","Info"
"67","12.606329622","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  46144 [ACK] Seq=1 Ack=26 Win=285 Len=0 TSval=2586781388 TSecr=1649399815"
"68","12.606329701","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.2","112","Application Data"
"69","12.606329720","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  46144 [FIN, ACK] Seq=25 Ack=26 Win=285 Len=0 TSval=2586781388 TSecr=1649399815"
"70","12.606370133","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:c8:face:b00c:0:167","TCP","76","46144  >  443 [RST] Seq=26 Win=0 Len=0"
"71","12.606383863","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:c8:face:b00c:0:167","TCP","76","46144  >  443 [RST] Seq=26 Win=0 Len=0"
"78","24.401336712","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.2","366","Application Data"
"79","24.445409111","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=321 Ack=1785 Win=1174 Len=0 TSval=2765525423 TSecr=3180574563"
"80","24.571309546","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","160","Application Data"
"81","24.645513045","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  41660 [ACK] Seq=1785 Ack=393 Win=579 Len=0 TSval=3180574917 TSecr=2765525549"
"91","26.148048708","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","157","Application Data"
"92","26.223257725","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  41660 [ACK] Seq=1785 Ack=462 Win=579 Len=0 TSval=3180576495 TSecr=2765527125"
"97","26.302860742","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.2","159","Application Data"
"98","26.302903072","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=1856 Win=1174 Len=0 TSval=2765527280 TSecr=3180576575"
"124","48.048056360","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  41660 [ACK] Seq=1856 Ack=462 Win=579 Len=1380 TSval=3180598293 TSecr=2765527280 [TCP segment of a reassembled PDU]"
"125","48.048094694","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=3236 Win=1174 Len=0 TSval=2765549025 TSecr=3180598293"
"126","48.048164521","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.2","114","Application Data"
"127","48.048170718","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=3262 Win=1174 Len=0 TSval=2765549025 TSecr=3180598293"
"128","48.093162747","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  41660 [ACK] Seq=3262 Ack=462 Win=579 Len=1380 TSval=3180598364 TSecr=2765527280 [TCP segment of a reassembled PDU]"
"129","48.093195416","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=4642 Win=1174 Len=0 TSval=2765549070 TSecr=3180598364"
"130","48.093409899","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.2","226","Application Data"
"131","48.093429020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=4780 Win=1174 Len=0 TSval=2765549071 TSecr=3180598364"
"132","48.152380795","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  41660 [ACK] Seq=4780 Ack=462 Win=579 Len=1380 TSval=3180598424 TSecr=2765549025 [TCP segment of a reassembled PDU]"
"133","48.152415757","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=6160 Win=1174 Len=0 TSval=2765549130 TSecr=3180598424"
"134","48.153039808","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.2","114","Application Data"
"135","48.153058707","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","41660  >  443 [ACK] Seq=462 Ack=6186 Win=1174 Len=0 TSval=2765549130 TSecr=3180598424"
"144","48.196981087","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","96","44942  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=3874299346 TSecr=0 WS=128"
"145","48.211978980","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","96","443  >  44942 [SYN, ACK] Seq=0 Ack=1 Win=31740 Len=0 MSS=1392 SACK_PERM=1 TSval=344036802 TSecr=3874299346 WS=256"
"146","48.211998328","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=3874299361 TSecr=344036802"
"147","48.212378472","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","794","Client Hello"
"148","48.226225220","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  44942 [ACK] Seq=1 Ack=707 Win=31232 Len=0 TSval=344036816 TSecr=3874299362"
"149","48.226704510","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","253","Server Hello, Application Data"
"150","48.226715701","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=707 Ack=166 Win=64768 Len=0 TSval=3874299376 TSecr=344036817"
"151","48.226915871","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","94","Change Cipher Spec"
"152","48.226963049","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","146","Application Data"
"153","48.227527703","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","677","Application Data"
"154","48.253539589","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  44942 [ACK] Seq=166 Ack=1360 Win=31488 Len=0 TSval=344036842 TSecr=3874299376"
"155","48.255719512","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","269","Application Data"
"156","48.264892018","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","181","Application Data"
"157","48.297300784","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=347 Win=64640 Len=0 TSval=3874299447 TSecr=344036842"
"158","48.336139981","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  41660 [ACK] Seq=6186 Ack=555 Win=579 Len=0 TSval=3180598608 TSecr=2765549242"
"159","48.366470889","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","96","44946  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=3874299516 TSecr=0 WS=128"
"160","48.385496496","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","96","443  >  44946 [SYN, ACK] Seq=0 Ack=1 Win=31740 Len=0 MSS=1392 SACK_PERM=1 TSval=2165005550 TSecr=3874299516 WS=256"
"161","48.385519906","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44946  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=3874299535 TSecr=2165005550"
"162","48.385910782","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","794","Client Hello"
"163","48.388747241","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","181","Application Data"
"164","48.398530157","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  44946 [ACK] Seq=1 Ack=707 Win=31232 Len=0 TSval=2165005563 TSecr=3874299535"
"165","48.399087450","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","253","Server Hello, Application Data"
"166","48.399100932","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44946  >  443 [ACK] Seq=707 Ack=166 Win=64768 Len=0 TSval=3874299548 TSecr=2165005564"
"167","48.399299217","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","94","Change Cipher Spec"
"168","48.399357576","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","146","Application Data"
"169","48.400683829","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","677","Application Data"
"170","48.410879778","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  44946 [ACK] Seq=166 Ack=771 Win=31488 Len=0 TSval=2165005576 TSecr=3874299549"
"171","48.411274857","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","269","Application Data"
"172","48.441971294","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","785","Application Data"
"173","48.441989931","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=1044 Win=64000 Len=0 TSval=3874299591 TSecr=344037032"
"174","48.442665144","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","111","Application Data"
"175","48.442665379","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  44942 [ACK] Seq=1067 Ack=1360 Win=31488 Len=1380 TSval=344037032 TSecr=3874299447 [TCP segment of a reassembled PDU]"
"176","48.442691879","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=1067 Win=64128 Len=0 TSval=3874299592 TSecr=344037032"
"177","48.442712548","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=2447 Win=63104 Len=0 TSval=3874299592 TSecr=344037032"
"178","48.443593705","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"179","48.443593856","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"180","48.443619005","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=3827 Win=63104 Len=0 TSval=3874299593 TSecr=344037032"
"181","48.443632128","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=6587 Win=60416 Len=0 TSval=3874299593 TSecr=344037032"
"182","48.444501153","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"183","48.444501336","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"184","48.444516899","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=9347 Win=61056 Len=0 TSval=3874299594 TSecr=344037032"
"185","48.444527364","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=12107 Win=58368 Len=0 TSval=3874299594 TSecr=344037033"
"186","48.445353913","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"187","48.445394122","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=14867 Win=61056 Len=0 TSval=3874299595 TSecr=344037034"
"188","48.457337864","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44946  >  443 [ACK] Seq=1360 Ack=347 Win=64640 Len=0 TSval=3874299607 TSecr=2165005576"
"189","48.458411148","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  44942 [ACK] Seq=14867 Ack=1360 Win=31488 Len=1380 TSval=344037048 TSecr=3874299591 [TCP segment of a reassembled PDU]"
"190","48.458422973","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=16247 Win=63104 Len=0 TSval=3874299608 TSecr=344037048"
"191","48.459063728","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","1468","Application Data, Application Data"
"192","48.459069972","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=17627 Win=63104 Len=0 TSval=3874299608 TSecr=344037048"
"193","48.459839680","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"194","48.459856808","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=20387 Win=61056 Len=0 TSval=3874299609 TSecr=344037049"
"195","48.460521937","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"196","48.461044820","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  44942 [PSH, ACK] Seq=21767 Ack=1360 Win=31488 Len=1380 TSval=344037050 TSecr=3874299595 [TCP segment of a reassembled PDU]"
"197","48.461060908","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=23147 Win=63104 Len=0 TSval=3874299610 TSecr=344037050"
"198","48.461623217","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"199","48.461718823","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=25907 Win=61056 Len=0 TSval=3874299611 TSecr=344037051"
"200","48.462621437","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","88","443  >  44946 [ACK] Seq=347 Ack=1360 Win=31488 Len=0 TSval=2165005626 TSecr=3874299550"
"201","48.463341740","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"202","48.463358257","2a00:a041:3c5d:4d00:424b:6377:a930:43d","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","44942  >  443 [ACK] Seq=1360 Ack=28667 Win=61056 Len=0 TSval=3874299613 TSecr=344037052"
"203","48.464296902","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"204","48.464296947","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:424b:6377:a930:43d","TCP","1468","443  >  44942 [ACK] Seq=31427 Ack=1360 Win=31488 Len=1380 TSval=344037053 TSecr=3874299595 [TCP segment of a reassembled PDU]"
